"molregno","gene_id","tool_score","strength","selectivity","investigation_bias","wilcox_pval","IC50_diff","ontarget_IC50_Q1","offtarget_IC50_Q1","ontarget_IC50_N","offtarget_IC50_N","N_total"
361469,6714,6.78778053136083,8,0.848472566420104,0.0130232558139535,2.73378312741015e-09,2.96267567697619,0.425,390,14,1061,1075
361469,2044,5.80850012376804,8,0.726062515471006,0.00186046511627907,0.00716196324136752,3.11115045212267,0.24,310,2,1073,1075
361469,25,8.80170192563431,8,1.10021274070429,0.0372093023255814,1e-15,4.01354257331534,0.05525,570,40,1035,1075
361469,2534,5.60566217888865,8,0.700707772361081,0.0027906976744186,0.00257082345251889,2.7967564949007,0.495,310,3,1072,1075
361469,613,5.47289783208914,8,0.684112229011142,0.00651162790697674,0.000439567087742306,2.50514997831991,1,320,7,1068,1075
361469,3932,6.20131263180757,8,0.775164078975946,0.00651162790697674,1.47992818108075e-05,3.03005972254058,0.3,321.5,7,1068,1075
361469,780,5.56270541151869,8,0.695338176439836,0.00372093023255814,0.0012768950860533,2.69043742178627,0.6425,315,4,1071,1075
361469,2048,5.67170969350921,8,0.708963711688651,0.0027906976744186,0.00359963066541111,2.90029708680777,0.39,310,3,1072,1075
361469,3815,6.22306866849811,8,0.777883583562264,0.0176744186046512,3.33350362881247e-07,2.75855569432026,0.68,390,19,1056,1075
361469,5156,5.63530457023724,8,0.704413071279655,0.00372093023255814,0.00238046235681902,2.82621269585388,0.47,315,4,1071,1075
361469,2047,5.54094233257857,8,0.692617791572322,0.00186046511627907,0.00988640284383883,2.83814918005893,0.45,310,2,1073,1075
361469,3055,5.87393068081001,8,0.734241335101252,0.00372093023255814,0.000534472292357194,2.96491984577205,0.3415,315,4,1071,1075
361469,2444,5.6989124655062,8,0.712364058188275,0.00186046511627907,0.00823588748373522,3,0.31,310,2,1073,1075
361469,1969,5.37389901480174,8,0.671737376850218,0.00372093023255814,0.00363464691993902,2.56889162807531,0.85,315,4,1071,1075
361469,7294,5.21979577343261,8,0.652474471679076,0.0027906976744186,0.0045466397890169,2.41218044778665,1.2,310,3,1072,1075
361469,660,5.04326664275412,8,0.630408330344265,0.00186046511627907,0.0213740316696582,2.34523365815603,1.4,310,2,1073,1075
361469,2043,5.10862088138185,8,0.638577610172731,0.00186046511627907,0.0198153982137255,2.41218044778665,1.2,310,2,1073,1075
361469,7525,6.08360382224842,8,0.760450477781052,0.00558139534883721,3.17261402285191e-05,2.96108193396963,0.35,320,6,1069,1075
361469,1436,5.63741558085752,8,0.70467694760719,0.00465116279069767,0.000847968734390037,2.74172198475697,0.58,320,5,1070,1075
361469,4067,5.43639024330019,8,0.679548780412524,0.00186046511627907,0.0117444341042585,2.73548683816178,0.57,310,2,1073,1075
361469,640,5.86629376084305,8,0.733286720105381,0.00186046511627907,0.00660545311038104,3.16914239910035,0.21,310,2,1073,1075
361469,2042,6.19179744955574,8,0.773974681194467,0.00186046511627907,0.00572303096764069,3.52287874528034,0.093,310,2,1073,1075
361469,2268,5.49333744139351,8,0.686667180174189,0.00186046511627907,0.0108150457990407,2.79239168949825,0.5,310,2,1073,1075
361469,27,5.95522821606833,8,0.744403527008541,0.00186046511627907,0.00600479478852818,3.260912772456,0.17,310,2,1073,1075
361469,5159,5.5352763281223,8,0.691909541015288,0.00372093023255814,0.00200958658301419,2.69897000433602,0.63,315,4,1071,1075
361469,1445,5.18767022199103,8,0.648458777748879,0.00186046511627907,0.0177115469102344,2.49136169383427,1,310,2,1073,1075
361469,2046,5.80850012376804,8,0.726062515471006,0.00186046511627907,0.00716196324136752,3.11115045212267,0.24,310,2,1073,1075
1334936,3795,7.17083880143208,8,0.89635485017901,0.0555555555555556,2.78671230333587e-09,3.52287874528034,12,40000,2,34,36
397452,2159,6.0267226091407,8,0.753340326142588,0.153846153846154,0.0183159350083492,3.89416721558623,0.67,5251,2,11,13
1511349,7301,5.08202287737949,8,0.635252859672437,0.0571428571428571,0.0025113356061988,2.36868525932105,70,16360,2,33,35
300799,2932,5.74015607457529,8,0.717519509321911,0.105263157894737,0.010807641260334,3.38021124171161,2,4800,2,17,19
322121,1111,5.18343399577759,8,0.647929249472199,0.2,0.0375299364089168,3.14623881095799,7,9802.5,2,8,10
448668,4233,5.54446006278466,8,0.693057507848082,0.1,0.000171048873052037,2.78414161407283,1.2,730,5,45,50
547496,1956,5.74745515972913,8,0.718431894966141,0.142857142857143,0.0100312576864205,3.49472956063908,1.875,5857.75,2,12,14
14366,904,5.39199835008289,8,0.673999793760361,0.00210748155953635,0.0037590727426765,2.58733673450726,3.75,1450,2,947,949
14366,1025,5.97841590807223,8,0.747301988509029,0.00632244467860906,1.93585936396321e-06,2.60205999132796,3.75,1500,6,943,949
14366,891,5.40879573558882,8,0.676099466948603,0.0105374077976818,8.17170898697389e-08,1.69897000433602,30,1500,10,939,949
14366,983,5.86806916350812,8,0.733508645438515,0.0147523709167545,2.17208896269009e-10,1.71321044345063,30,1550,14,935,949
109498,1432,6.28034748203526,8,0.785043435254408,0.09375,0.00632243992035711,3.90681785951119,0.145,1170,3,29,32
109498,5600,6.36997229389711,8,0.796246536737139,0.0625,0.0135411239061033,3.98004977304561,0.1225,1170,2,30,32
285177,1024,5.48998831217005,8,0.686248539021256,0.0112994350282486,0.00879391278874037,2.79897158713737,2,1258.93,2,175,177
285177,1025,5.94707833261551,8,0.743384791576939,0.0112994350282486,0.00755186071632661,3.29997222355722,0.631,1258.93,2,175,177
258636,3676,5.86312609551192,8,0.73289076193899,0.2,0.0282414164692412,3.88619415250865,19.5,150047.5,3,12,15
714243,2322,5.05704607164477,8,0.632130758955596,0.0153846153846154,4.52429082323125e-06,1.6664407795091,9.7,450,7,448,455
714243,3717,5.21100902870696,8,0.65137612858837,0.00659340659340659,0.00136046135072402,2.30890261876387,2.05,417.5,3,452,455
1317801,5588,5.67470458753995,8,0.709338073442494,0.0277777777777778,0.0101342544442087,3.06853435513025,0.362,423.88,2,70,72
172642,6532,5.06528499435111,8,0.633160624293888,0.2,0.0199898014731285,2.95860731484178,1.1,1000,2,8,10
319858,595,5.05286640464162,8,0.631608300580203,0.0446428571428571,0.000197887052983344,2.07768675282182,3.76,449.65,5,107,112
319858,1019,5.05262966067565,8,0.631578707584456,0.0625,3.7817817883159e-05,1.98724766148215,8.18,794.33,7,105,112
495436,3643,6.86295843637756,8,0.857869804547195,0.00656455142231947,1.20837096278941e-05,3.75696195131371,1.75,10000,3,454,457
495436,3480,6.58004049232118,8,0.822505061540148,0.0087527352297593,1.14193656352378e-06,3.24033215531037,5.75,10000,4,453,457
273,7046,6.47296201042719,8,0.809120251303398,0.02,3.90834081701218e-12,2.06048074738138,87,10000,8,392,400
428508,6790,7.41192119959937,8,0.926490149949921,0.0108225108225108,1.3655400676701e-11,3.19793977156268,4,6309.57,10,914,924
428508,202,5.64105761380109,8,0.705132201725137,0.00865800865800866,7.48529768433848e-07,2.14700565681402,43,6032.1775,8,916,924
428508,9212,5.64105761380109,8,0.705132201725137,0.00865800865800866,7.48529768433848e-07,2.14700565681402,43,6032.1775,8,916,924
428508,6795,5.19106040532269,8,0.648882550665336,0.00216450216450216,0.00155937273149221,2.28502644958376,26,5011.87,2,922,924
428508,640,5.14862080958241,8,0.643577601197802,0.00432900432900433,2.04893086837907e-05,1.86749088484835,68,5011.87,4,920,924
428508,9262,5.64955474143367,8,0.706194342679208,0.00216450216450216,0.00140075099730367,2.79151477867593,8.1,5011.87,2,922,924
692370,673,6.36940590965086,8,0.796175738706357,0.010989010989011,2.73867080325683e-07,2.88605664769316,13,10000,5,450,455
692370,5894,6.36654364258153,8,0.795817955322691,0.00659340659340659,4.3482100094418e-05,3.30980391997149,4.9,10000,3,452,455
1140766,5163,5.03387645198389,8,0.629234556497986,0.2,0.00261220711339834,2.74651253003464,4.3825,2444.75,6,24,30
1140766,5170,5.03387645198389,8,0.629234556497986,0.2,0.00261220711339834,2.74651253003464,4.3825,2444.75,6,24,30
1311579,1453,5.16460931222775,8,0.645576164028469,0.00735294117647059,0.00719067790495513,2.40359826691654,6.2575,1584.89,2,270,272
299508,11255,6.97347500146228,8,0.871684375182785,0.0697674418604651,0.000329235818594993,4.35796311769972,0.2695,6145,3,40,43
700989,5293,5.72787250281645,8,0.715984062852056,0.142857142857143,0.0143368963298766,3.50371902321346,4.75,15150,2,12,14
237741,1432,6.47082152849929,8,0.808852691062411,0.0625,0.00325193905557695,3.96960269914324,1.0725,10000,2,30,32
436432,3065,5.41757372449808,8,0.67719671556226,0.157894736842105,0.000684599852028504,2.93554201077308,58,50000,3,16,19
460144,2322,5.78883597454748,8,0.723604496818435,0.0157232704402516,1.29559660335794e-07,2.1821042428382,0.6575,100,10,626,636
597225,5734,5.07206920206604,8,0.634008650258255,0.166666666666667,0.0355686970443194,2.9162914435969,0.6075,501,2,10,12
1445393,5294,6.11501757546668,8,0.764377196933335,0.0117647058823529,2.90882961456254e-06,2.80743254666345,15.58,10000,2,168,170
40702,51056,5.5452261434223,8,0.693153267927787,0.0666666666666667,0.00944967599632447,3.0334627949478,10.3,11125,3,42,45
329061,2322,5.04957861972196,8,0.631197327465245,0.0121212121212121,0.00956366472664542,2.31326445208099,1.0955,225.36,2,163,165
1311545,5592,5.80585145114711,8,0.725731431393389,0.00701754385964912,0.00731871664599143,3.12552250075659,1.065,1421.91,2,283,285
1311545,5593,5.44241840969422,8,0.680302301211778,0.00701754385964912,0.00814526579733737,2.72595439465053,2.6725,1421.91,2,283,285
1311545,9252,5.00496704273891,8,0.625620880342364,0.00701754385964912,0.0101637800294173,2.25305160610425,7.94,1421.91,2,283,285
1311545,6093,5.22598919152748,8,0.653248648940934,0.00701754385964912,0.00926603198725978,2.49366923106681,4.5625,1421.91,2,283,285
28220,6532,6.77429067784248,8,0.846786334730309,0.2,0.0130918438242748,4.84447717574568,0.01,699,2,8,10
127758,10280,6.04367657341564,8,0.755459571676955,0.125,9.71347494487085e-05,3.37161106994969,4.25,10000,2,14,16
167268,5159,5.2971938679612,8,0.66214923349515,0.0681818181818182,0.000623664388545842,2.52287874528034,90,30000,3,41,44
418190,1111,5.4394398522662,8,0.679929981533275,0.0128205128205128,0.0016068461118773,2.59902622951005,3.99,1584.89,3,231,234
347722,5729,5.81723676358463,8,0.727154595448079,0.2,0.0133854698159231,3.76971808284678,2.6,15300,2,8,10
1570706,238,5.34903972559708,8,0.668629965699635,0.157894736842105,5.16186491405111e-06,2.43391522879797,2.2,597.5,9,48,57
518495,6532,5.12253019968672,8,0.64031627496084,0.2,0.0223403235692976,3.03266436644593,2.65,2857,2,8,10
1173310,238,5.70036678899361,8,0.712545848624201,0.0909090909090909,0.00568408390978154,3.23657200643706,2.9,5000,2,20,22
465140,7150,5.36629840579354,8,0.670787300724192,0.133333333333333,0.000166256125109437,2.68124123737559,62.5,30000,2,13,15
1286951,1859,5.22811773424031,8,0.653514716780039,0.00687285223367698,0.00976459373777207,2.50018184350086,0.794,251.19,2,289,291
1286951,8317,5.78165333112773,8,0.722706666390966,0.00687285223367698,0.00741257294603598,3.09897235026397,0.2,251.19,2,289,291
1286951,9149,5.32736984749867,8,0.665921230937334,0.00687285223367698,0.00851759052078923,2.59997298668382,0.631,251.19,2,289,291
1286951,57396,5.32736984749867,8,0.665921230937334,0.00687285223367698,0.00851759052078923,2.59997298668382,0.631,251.19,2,289,291
651088,8658,5.02181799313567,8,0.627727249141959,0.0338983050847458,0.0178440642682244,2.40153891328242,25.03,6309.57,2,57,59
651088,142,6.34096777434693,8,0.792620971793366,0.0508474576271186,0.00228262855977322,3.75781816837488,1.102,6309.57,3,56,59
651088,80351,5.27919102327059,8,0.659898877908824,0.0338983050847458,0.0114921021545059,2.65286471199894,14.0325,6309.57,2,57,59
197859,3350,5.33960340390689,8,0.667450425488361,0.105263157894737,0.0855621120056273,3.10929960230113,7.775,10000,2,17,19
363089,202,6.16022939495813,8,0.770028674369766,0.032258064516129,0.00210176995557021,3.49154929879286,0.685,2124.4175,3,90,93
363089,9212,6.16022939495813,8,0.770028674369766,0.032258064516129,0.00210176995557021,3.49154929879286,0.685,2124.4175,3,90,93
33576,8767,5.2218375672106,8,0.652729695901325,0.00305498981670061,0.000774365702037335,2.26152145438031,4.6,840,3,979,982
33576,1956,7.13686806706808,8,0.89210850838351,0.0336048879837067,1e-15,2.12979123940271,8.9,1200,33,949,982
33576,25,6.83678840937839,8,0.854598551172299,0.0325865580448065,1e-15,1.78914663468511,19.5,1200,32,950,982
33576,3791,6.71544095753534,8,0.839430119691917,0.0315682281059063,1e-15,1.64957576154498,24.65,1100,31,951,982
366279,766,5.29046156244305,8,0.661307695305381,0.0649350649350649,3.13267390924992e-11,1.04575749056068,0.9,10,15,216,231
1583894,4233,5.49375258796501,8,0.686719073495627,0.181818181818182,0.0178092395307721,3.37605528194045,0.875,2080,2,9,11
1783608,5972,6.7390255400159,8,0.842378192501987,0.2,0.00259430377615778,4.66420789807681,0.65,30000,2,8,10
109334,5156,5.07434443481669,8,0.634293054352087,0.0952380952380952,0.00404335551665056,2.51570016065321,30.5,10000,2,19,21
109334,5159,5.07434443481669,8,0.634293054352087,0.0952380952380952,0.00404335551665056,2.51570016065321,30.5,10000,2,19,21
19081,1432,6.88166110866269,8,0.860207638582837,0.0270880361173815,9.39677063942216e-12,2.61772858090385,9.6,3981.07,12,431,443
391822,1111,5.41039611500341,8,0.676299514375426,0.0833333333333333,0.00965365379386215,2.93363397333625,6.2275,5345,2,22,24
322,1859,5.01548610408747,8,0.626935763010934,0.100917431192661,2.13083044862783e-06,1.81088393948316,33,2135,11,98,109
24842,5156,5.71947607506033,8,0.714934509382542,0.0869565217391304,0.0106843776457115,3.30102999566398,50,1e+05,2,21,23
24842,5159,5.71947607506033,8,0.714934509382542,0.0869565217391304,0.0106843776457115,3.30102999566398,50,1e+05,2,21,23
349532,1803,5.42365383048564,8,0.677956728810705,0.181818181818182,0.0192060805626917,3.30375285399945,19.875,40000,2,9,11
426660,4921,6.85153181705312,8,0.85644147713164,0.0155945419103314,2.48843626292375e-08,3.23394222421687,5.135,8800,8,505,513
426660,7086,6.85153181705312,8,0.85644147713164,0.0155945419103314,2.48843626292375e-08,3.23394222421687,5.135,8800,8,505,513
426660,3815,6.41228580981255,8,0.801535726226569,0.0233918128654971,2.53036163217483e-09,2.56463349338734,27.25,10000,12,501,513
426660,25,7.74055443554947,8,0.967569304443683,0.0604288499025341,1e-15,2.88941028970075,12.9,10000,31,482,513
426660,613,5.85647642617123,8,0.732059553271404,0.00974658869395711,1.82678566060967e-05,2.67011326431355,14,6550,5,508,513
426660,5156,5.10510104710241,8,0.638137630887802,0.00779727095516569,0.000212152462738204,2.03196010636981,53.885,5800,4,509,513
426660,780,5.49611500822573,8,0.687014376028216,0.00584795321637427,0.000389468457826718,2.51876770208322,16.85,5563.75,3,510,513
426660,5159,5.13546296260024,8,0.64193287032503,0.00779727095516569,0.000228332831660508,2.0725013183068,49.0825,5800,4,509,513
205365,5159,5.25972963061429,8,0.657466203826786,0.2,0.00259430377615778,3,30,30000,2,8,10
1343943,11255,5.5851267027693,8,0.698140837846162,0.166666666666667,0.0169923682751056,3.42931832300648,3.35,9002.5,2,10,12
1836995,2915,5.27943612295477,8,0.659929515369347,0.111111111111111,3.34088220630894e-05,2.37747120434558,13.25,3160,2,16,18
14221,1017,6.1155074885088,8,0.7644384360636,0.062962962962963,1e-15,1.06883481346129,155.75,1825,34,506,540
549980,1803,6.78954106039163,8,0.848692632548954,0.125,0.000440326225021251,4.34198860334289,0.455,10000,4,28,32
344119,2159,7.16946536315009,8,0.896183170393761,0.161764705882353,4.57254427517733e-08,4.08297423506476,0.19,2300,11,57,68
475097,5347,5.13927847750761,8,0.642409809688451,0.015625,0.0082451409025028,2.41180290355012,3.0775,794.33,2,126,128
214795,2932,5.0009437458126,8,0.625117968226575,0.153846153846154,0.000491861447425641,2.42596873227228,37.5,10000,2,11,13
167995,1432,8.91243566136146,8,1.11405445767018,0.0297366185216653,1e-15,4.11569997459663,0.305,3981.07,35,1142,1177
167995,7010,5.07462593567659,8,0.634328241959574,0.00424808836023789,0.0024342176933439,2.19897032567895,20,3162.28,5,1172,1177
167995,4921,5.41993644685355,8,0.677492055856694,0.00594732370433305,5.84561780041314e-06,2.06863655718395,27,3162.28,7,1170,1177
167995,7086,5.41993644685355,8,0.677492055856694,0.00594732370433305,5.84561780041314e-06,2.06863655718395,27,3162.28,7,1170,1177
167995,5600,5.77904338107908,8,0.722380422634885,0.00679694137638063,4.16292185465136e-05,2.64569427954185,7.15,3162.28,8,1169,1177
167995,780,6.07239118495578,8,0.759048898119473,0.00254885301614274,0.000814329918981637,3.22124672039011,1.9,3162.28,3,1174,1177
167995,5601,6.55819510891884,8,0.819774388614854,0.0101954120645709,3.04727397200878e-09,2.70533803416712,6.2325,3162.28,12,1165,1177
167995,5603,5.77312629055392,8,0.72164078631924,0.00509770603228547,2.33040224025783e-05,2.58354637279301,8.25,3162.28,6,1171,1177
167995,6793,5.41139981306853,8,0.676424976633567,0.00254885301614274,0.0013262579647523,2.51999694975919,9.55,3162.28,3,1174,1177
167995,7075,5.34303971439892,8,0.667879964299866,0.00169923534409516,0.00667612133539677,2.58092222896686,8.3,3162.28,2,1175,1177
167995,6300,6.12609769795498,8,0.765762212244372,0.00764655904842821,2.5736751842271e-07,2.59691033435099,8,3162.28,9,1168,1177
313195,6532,5.38578953581568,8,0.67322369197696,0.133333333333333,0.0137916877115357,3.08693671074439,0.00925,11.3,2,13,15
370919,1111,5.37877714201005,8,0.672347142751257,0.0147058823529412,0.000851111499556829,2.48123922350104,13.145,3981.07,3,201,204
430532,2932,5.00399772720105,8,0.625499715900131,0.105769230769231,5.76914495630921e-06,1.89902742565619,39.9,3162.28,11,93,104
510240,8317,5.13870394254676,8,0.642337992818345,0.0151515151515152,0.00768261253426884,2.40359826691654,6.2575,1584.89,2,130,132
296924,2159,6.80201550268471,8,0.850251937835589,0.142857142857143,0.0165752461632362,4.72473086648044,0.09,4775,2,12,14
600132,3551,7.62680537792419,8,0.953350672240524,0.00443458980044346,1e-15,2.59345981956604,25.5,10000,2,449,451
1274904,10846,5.47187135631626,8,0.683983919539533,0.181818181818182,0.00996783572013348,3.30102999566398,5,10000,2,9,11
107756,3932,6.79022271070855,8,0.848777838838569,0.16,0.000994413362770604,4.51851393987789,1,33000,4,21,25
349866,5599,5.63381123793952,8,0.70422640474244,0.0127659574468085,0.00149818803028766,2.81144877961654,3.08,1995.26,3,232,235
430664,4915,6.13457998262903,8,0.766822497828629,0.0034443168771527,4.56888619749332e-08,2.44369749923271,36,10000,3,868,871
430664,1436,7.99752828492567,8,0.999691035615709,0.00574052812858783,1.64316838826088e-12,3.65757731917779,2.2,10000,5,866,871
1574376,3350,5.13923502604159,8,0.642404378255198,0.0909090909090909,0.0117936684296065,2.66869645977216,0.15,69.95,2,20,22
597223,5734,5.87184101100706,8,0.733980126375883,0.166666666666667,0.0355686970443194,3.81603472865554,0.7625,4992,2,10,12
699914,2322,5.45145120746356,8,0.681431400932945,0.0107238605898123,1.02845308592681e-05,2.16749108729376,68,10000,4,369,373
1946809,2160,7.14464726657123,8,0.893080908321403,0.125,0.0157218672729462,5.05202900000401,0.055,6200,2,14,16
167335,5159,5.07622526075296,8,0.63452815759412,0.129032258064516,0.00228602696542682,2.56966646232527,80,29700,4,27,31
167335,5156,5.25534590591278,8,0.656918238239097,0.0645161290322581,0.0108737756147115,2.71308860462758,57.5,29700,2,29,31
1378032,1803,6.42728220950181,8,0.803410276187726,0.2,0.0170664756386733,4.47712125471966,1,30000,2,8,10
440207,4322,5.63990194794298,8,0.704987743492873,0.193548387096774,2.35681631753885e-05,3,30,30000,6,25,31
1248756,2322,5.65526334410031,8,0.706907918012539,0.0155555555555556,4.465839789735e-06,2.33881855655338,3.3,720,7,443,450
1248756,5979,5.77269768778192,8,0.72158721097274,0.00888888888888889,0.000212848207024636,2.78656556465134,1.1075,677.5,4,446,450
1248756,3815,5.55623957519122,8,0.694529946898903,0.0177777777777778,1.31585173252443e-06,2.12794424674802,5.4,725,8,442,450
491688,5292,5.43566881647072,8,0.67945860205884,0.0217391304347826,0.00808360334923909,2.76186580886631,3.4525,1995.26,2,90,92
568340,5979,5.95213593319296,8,0.74401699164912,0.00756620428751576,9.87513568065913e-09,2.11776015198118,76.25,10000,6,787,793
568340,780,5.85716666344789,8,0.732145832930987,0.00252206809583859,0.000279183492044843,2.88605664769316,13,10000,2,791,793
568340,673,6.93781781082767,8,0.867227226353459,0.0126103404791929,5.96100862575253e-13,2.39794000867204,40,10000,10,783,793
568340,3815,6.82318376839166,8,0.852897971048958,0.0189155107187894,1e-15,1.73282827159699,185,10000,15,778,793
568340,440275,5.2706258464513,8,0.658828230806413,0.00252206809583859,0.000410284532678459,2.25963731050576,55,10000,2,791,793
568340,6793,5.23216032858016,8,0.65402004107252,0.00252206809583859,0.000437029625825309,2.22184874961636,60,10000,2,791,793
568340,11113,5.07422897911368,8,0.634278622389211,0.00252206809583859,0.000527271998272874,2.06048074738138,87,10000,2,791,793
205165,5159,7.35849365529162,8,0.919811706911453,0.00537634408602151,1.82711321527682e-10,3.34678748622466,4.5,10000,7,1295,1302
205165,1436,6.65403857554139,8,0.831754821942674,0.00307219662058372,1.18568592128477e-06,3.30980391997149,4.9,10000,4,1298,1302
205165,2322,8.13125694119231,8,1.01640711764904,0.0176651305683564,1e-15,3.20065945054642,6.3,10000,23,1279,1302
205165,3815,8.33665933244916,8,1.04208241655615,0.0138248847926267,1e-15,3.42021640338319,3.8,10000,18,1284,1302
205165,5156,6.97304429823693,8,0.871630537279616,0.00307219662058372,6.7528431839153e-07,3.61978875828839,2.4,10000,4,1298,1302
494834,5159,5.29063862490199,8,0.661329828112749,0.00526315789473684,7.650181368666e-05,2.14449227298398,3.8,530,5,945,950
494834,2322,6.53432477909439,8,0.816790597386798,0.0147368421052632,2.18890506692344e-11,2.26337128811144,3.04,557.5,14,936,950
494834,3815,6.42983541309877,8,0.803729426637346,0.0178947368421053,7.04508787521793e-11,2.25682633317193,3.1,560,17,933,950
494834,2324,5.15292606967277,8,0.644115758709096,0.00526315789473684,0.00148462429782934,2.24715461488113,3,530,5,945,950
597145,2322,5.08718581146419,8,0.635898226433023,0.0180940892641737,5.46842367152041e-09,1.1249387366083,1.5,20,15,814,829
692959,2322,5.07404790312108,8,0.634255987890134,0.0205761316872428,2.0003663002434e-06,1.63025419196656,1.025,43.75,10,476,486
692959,4233,6.52533920611974,8,0.815667400764967,0.037037037037037,1.04710713747526e-12,2.05611594197893,0.58,66,18,468,486
692959,780,5.07033306999719,8,0.633791633749649,0.00411522633744856,0.00566900354043883,2.26717172840301,0.2,37,2,484,486
1278902,3362,5.0790775080268,8,0.63488468850335,0.153846153846154,0.0185787107720508,2.82930377283103,6,4050,2,11,13
1248752,25,7.95178443605393,8,0.993973054506742,0.0333333333333333,1e-15,3.04575749056068,9,10000,15,435,450
1248752,3815,7.80466350806677,8,0.975582938508347,0.0177777777777778,3.11380188494327e-14,3.1322379753498,7.375,10000,8,442,450
300788,2932,5.52683420965789,8,0.690854276207237,0.15,0.00427226025339213,3.19382002601611,1.6,2500,3,17,20
350635,207,5.28231460806196,8,0.660289326007745,0.00843881856540084,9.98830318874625e-05,2.16781873308969,13.25,1950,4,470,474
1563326,2166,5.68400286671792,8,0.71050035833974,0.2,0.0216626848327317,3.66164568131221,2.125,9750,2,8,10
370923,1111,5.1130889535584,8,0.6391361191948,0.0238095238095238,0.00820426856066957,2.40646161782937,5.2575,1340.42,2,82,84
16396,3351,6.33205565982936,8,0.79150695747867,0.0714285714285714,0.00107183079220796,3.7438735775064,0.14,776.25,4,52,56
16396,3352,5.89273143705617,8,0.736591429632022,0.125,5.66103013167509e-05,3.15490195998574,0.7,1000,7,49,56
370955,1111,5.54132996288366,8,0.692666245360457,0.0147058823529412,0.00105785586557661,2.68299915499608,4.14,1995.26,3,201,204
359178,983,6.17672007714932,8,0.772090009643665,0.0253164556962025,7.51973836826152e-06,3,1,1000,2,77,79
359178,1019,5.30905089425628,8,0.663631361782035,0.0253164556962025,5.32037218685336e-05,2.19382002601611,6.4,1000,2,77,79
359178,1017,5.62687375977964,8,0.703359219972455,0.0253164556962025,2.04971594983948e-05,2.46852108295774,3.4,1000,2,77,79
42617,1956,5.67737083660249,8,0.709671354575312,0.153846153846154,0.0188424688299591,3.50360821381934,2.5,7971.65,2,11,13
475734,5347,5.31236553556579,8,0.664045691945723,0.0223880597014925,0.0018115074567284,2.49518343182908,2,625.48,3,131,134
1439146,1956,6.18600281521923,8,0.773250351902404,0.113636363636364,0.000100507961029031,3.50060235056919,0.6,1900,5,39,44
1583962,10013,5.54614264430138,8,0.693267830537672,0.142857142857143,0.00155728154721644,3.10645533091429,36,46000,3,18,21
244233,3356,5.36417298102671,8,0.670521622628339,0.181818181818182,0.0173500026738836,3.22800905832118,0.42,710,2,9,11
161001,6868,5.94475242621026,8,0.743094053276282,0.142857142857143,0.0122059338701296,3.73373211059523,6,32500,2,12,14
414372,1111,5.15302729030369,8,0.644128411287961,0.016260162601626,0.00756229883893402,2.42166695646773,6.0025,1584.89,2,121,123
363083,2322,6.79819338558211,8,0.849774173197764,0.0151843817787419,2.31767756039139e-13,2.16653130731106,43,6309.57,14,908,922
363083,5979,5.4489139805584,8,0.6811142475698,0.00759219088937093,1.64201107774377e-07,1.79588001734408,100,6250,7,915,922
363083,6795,6.0962813235949,8,0.762035165449363,0.00325379609544469,0.000166617843534975,3.1124221791863,4.4,5700,3,919,922
363083,3815,7.04408154284006,8,0.880510192855008,0.0162689804772234,1.29540484051186e-12,2.59587978023472,16,6309.57,15,907,922
363083,5156,5.20381031798105,8,0.650476289747632,0.00325379609544469,0.000363258943244052,2.17609125905568,38,5700,3,919,922
363083,202,7.23725610414316,8,0.904657013017895,0.00650759219088937,1.42816695071046e-07,3.79239168949825,1,6200,6,916,922
363083,9212,7.23725610414316,8,0.904657013017895,0.00650759219088937,1.42816695071046e-07,3.79239168949825,1,6200,6,916,922
363083,5159,5.15401466090556,8,0.644251832613195,0.00325379609544469,0.000473495205434125,2.14309099895276,41,5700,3,919,922
370916,1111,5.71357301116408,8,0.71419662639551,0.0181818181818182,0.000918763194638234,2.87495580993953,3.35,2511.89,3,162,165
548963,2159,7.10333837088314,8,0.887917296360393,0.108108108108108,0.000630296048748276,4.6754889084865,0.19,9000,4,33,37
