"gene_id","molregno","selectivity","toolscore","source"
2191,"1522661","0.561058819047658","4.48847055238127","secondclass_I"
150094,"361469","0.577707471344194","4.62165977075356","secondclass_I"
113235,"374008","0.516262497751928","4.13009998201542","secondclass_I"
4294,"460144","0.529297761638465","4.23438209310772","secondclass_I"
5605,"50681","0.547886965079222","4.38309572063377","secondclass_I"
1018,"71663","0.6137767945949","4.9102143567592","secondclass_I"
728642,"71663","0.622558570753392","4.98046856602714","secondclass_I"
102,"366565","0.450702123862798","3.60561699090238","secondclass_I"
984,"71663","0.584538805118963","4.67631044095171","secondclass_I"
765,"1333","0.57325790030977","4.58606320247816","secondclass_I"
5550,"363725","0.465957345157049","3.72765876125639","secondclass_I"
7006,"361469","0.520213675671891","4.16170940537513","secondclass_I"
8737,"436277","0.501105757879945","4.00884606303956","secondclass_I"
1033,"71663","0.6137767945949","4.9102143567592","secondclass_I"
2011,"373381","0.497055619707336","3.97644495765869","secondclass_I"
10645,"373381","0.568647053271345","4.54917642617076","secondclass_I"
3783,"13494","0.517692863194216","4.14154290555373","secondclass_I"
51701,"250","0.619364682972521","4.95491746378017","secondclass_I"
2146,"1444615","0.512357050386002","4.09885640308802","secondclass_I"
11200,"590207","0.496869306535487","3.97495445228389","secondclass_II"
1021,"319858","0.553754187589774","4.43003350071819","secondclass_II"
2558,"19480","0.484072908771404","3.87258327017123","secondclass_II"
4988,"187956","0.548625255243433","4.38900204194746","secondclass_II"
4986,"84634","0.513869187020229","4.11095349616183","secondclass_II"
5586,"1311545","0.534957077653905","4.27965662123124","secondclass_II"
5261,"13048","0.547394880152121","4.37915904121697","secondclass_II"
4313,"156055","0.52120126225113","4.16961009800904","secondclass_II"
4916,"1291395","0.567237999639394","4.53790399711515","secondclass_II"
759,"575480","0.5184517470368","4.1476139762944","secondclass_II"
760,"575480","0.522015385519714","4.17612308415771","secondclass_II"
1813,"348204","0.482005299570705","3.85604239656564","secondclass_II"
6531,"340444","0.493065031119389","3.94452024895511","secondclass_II"
5568,"275485","0.5175121223339","4.1400969786712","secondclass_II"
55775,"75507","0.460154430453447","3.68123544362758","secondclass_II"
1514,"322532","0.461202623834253","3.68962099067402","secondclass_II"
50488,"1308234","0.518756175483959","4.15004940387167","secondclass_II"
8444,"1308234","0.494652788190537","3.95722230552429","secondclass_II"
9448,"1303951","0.515911523444959","4.12729218755967","secondclass_II"
1020,"14366","0.577857629031623","4.62286103225298","secondclass_II"
896,"14366","0.50621851318798","4.04974810550384","secondclass_II"
85417,"317507","0.609923111384812","4.8793848910785","secondclass_II"
9133,"317507","0.609923111384812","4.8793848910785","secondclass_II"
51086,"361469","0.524635709401893","4.19708567521515","secondclass_II"
5260,"13048","0.546500310706118","4.37200248564895","secondclass_II"
3359,"1585706","0.504833108205186","4.03866486564149","secondclass_II"
768,"285736","0.43884879207246","3.51079033657968","secondclass_II"
6850,"1291395","0.520991976305516","4.16793581044413","secondclass_II"
80122,"276734","0.504668389655638","4.0373471172451","secondclass_II"
29110,"369152","0.536728658338608","4.29382926670887","secondclass_II"
5567,"350635","0.577521607721759","4.62017286177407","secondclass_II"
3269,"34234","0.499145911415207","3.99316729132166","secondclass_II"
2872,"597145","0.501690584430409","4.01352467544328","secondclass_II"
2241,"1175246","0.525520394608821","4.20416315687056","secondclass_II"
894,"14366","0.50621851318798","4.04974810550384","secondclass_II"
84254,"14366","0.562339394201964","4.49871515361571","secondclass_II"
57016,"171563","0.522380034804976","4.17904027843981","secondclass_II"
558,"438153","0.602196054337882","4.81756843470305","secondclass_II"
11184,"494834","0.494127567994112","3.95302054395289","secondclass_II"
120892,"1323390","0.50079853210283","4.00638825682264","secondclass_II"
4058,"1323390","0.528135316957281","4.22508253565825","secondclass_II"
23097,"14366","0.536710921923374","4.293687375387","secondclass_II"
225689,"276734","0.559219522651792","4.47375618121434","secondclass_II"
1454,"604615","0.508099840532953","4.06479872426362","secondclass_II"
1453,"1286951","0.501213305079475","4.0097064406358","secondclass_II"
2066,"623604","0.577806106697268","4.62244885357814","secondclass_II"
9748,"456867","0.609090206249333","4.87272164999466","secondclass_II"
1022,"14366","0.59965242484743","4.79721939877944","secondclass_II"
5128,"568339","0.496675275882354","3.97340220705883","secondclass_II"
5290,"1220034","0.575595491062502","4.60476392850001","secondclass_II"
6788,"373381","0.509221890255762","4.0737751220461","secondclass_II"
1814,"134975","0.482036416076469","3.85629132861175","secondclass_II"
6714,"359195","0.57243078817841","4.57944630542728","secondclass_II"
11183,"456867","0.541868377798029","4.33494702238423","secondclass_II"
2053,"276734","0.617806022254498","4.94244817803599","secondclass_II"
6098,"1303951","0.515911523444959","4.12729218755967","secondclass_II"
5566,"350635","0.592545632281856","4.74036505825485","secondclass_II"
415116,"571178","0.592032506969911","4.73626005575929","secondclass_II"
5138,"1606931","0.595708439765913","4.76566751812731","secondclass_II"
23476,"1438083","0.547579329765273","4.38063463812219","secondclass_II"
10733,"436277","0.590813971403065","4.72651177122452","secondclass_II"
5747,"514994","0.598929576932129","4.79143661545703","secondclass_II"
148,"166461","0.555465514813755","4.44372411851004","secondclass_II"
5613,"1315072","0.5873073242315","4.698458593852","secondclass_II"
3480,"475598","0.565712567233568","4.52570053786854","secondclass_II"
10280,"545471","0.622525925301024","4.98020740240819","secondclass_II"
5753,"1293875","0.597988630533921","4.78390904427137","secondclass_II"
4914,"156308","0.572479773670263","4.57983818936211","secondclass_II"
1901,"308707","0.445982819405674","3.56786255524539","secondclass_II"
151,"120804","0.62088866978526","4.96710935828208","secondclass_II"
150,"120804","0.62088866978526","4.96710935828208","secondclass_II"
2261,"456867","0.623110469812969","4.98488375850375","secondclass_II"
152,"120804","0.62088866978526","4.96710935828208","secondclass_II"
4318,"263283","0.592013868205233","4.73611094564187","secondclass_II"
4321,"562019","0.559338310971395","4.47470648777116","secondclass_II"
27,"33576","0.505778588102893","4.04622870482314","secondclass_II"
6754,"873987","0.590202554957046","4.72162043965637","secondclass_II"
9261,"590223","0.508746274604345","4.06997019683476","secondclass_II"
1815,"1618565","0.480179781584076","3.8414382526726","secondclass_II"
9475,"1306871","0.596195777134693","4.76956621707754","secondclass_II"
695,"1293875","0.551610085581996","4.41288068465596","secondclass_II"
2050,"425898","0.581990941018986","4.65592752815189","secondclass_II"
7525,"494834","0.531777450414145","4.25421960331316","secondclass_II"
904,"1511229","0.481807753485002","3.85446202788002","secondclass_II"
891,"317507","0.609923111384812","4.8793848910785","secondclass_II"
595,"14366","0.565609838092693","4.52487870474154","secondclass_II"
3643,"475598","0.578812927364966","4.63050341891973","secondclass_II"
5163,"399818","0.54924056874912","4.39392454999296","secondclass_II"
5170,"399818","0.54924056874912","4.39392454999296","secondclass_II"
9252,"365408","0.49645280091688","3.97162240733504","secondclass_II"
6093,"350635","0.56192074561594","4.49536596492752","secondclass_II"
9149,"1308234","0.530925491808611","4.24740393446889","secondclass_II"
57396,"1303951","0.564795438085538","4.51836350468431","secondclass_II"
8658,"95120","0.493250084704825","3.9460006776386","secondclass_II"
80351,"69135","0.458043521212067","3.66434816969654","secondclass_II"
5972,"1834222","0.486297505677544","3.89038004542035","secondclass_II"
7010,"411003","0.528823262928327","4.23058610342662","secondclass_II"
3551,"413905","0.863649434573009","4.31824717286505","secondclass_II"
4915,"602271","0.547255826823633","4.37804661458906","secondclass_II"
440275,"608601","0.495500903004835","3.96400722403868","secondclass_II"
