gene_id,molregno,selectivity,toolscore,mean_Kd,n_measurement,source,symbol
26524,597145,0.518471939527671,4.14777551622137,NA,NA,Semi-selective,LATS2
8644,1072225,0.620138100906491,4.96110480725193,NA,NA,Semi-selective,AKR1C3
5743,29860,0.481314435617834,3.85051548494267,NA,NA,Semi-selective,PTGS2
3359,714071,0.614997395584292,4.91997916467433,NA,NA,Semi-selective,HTR3A
8841,435188,0.462817057142951,3.70253645714361,NA,NA,Semi-selective,HDAC3
4316,346176,0.57927202762686,4.63417622101488,NA,NA,Semi-selective,MMP7
50940,45258,0.529859103927152,4.23887283141721,NA,NA,Semi-selective,PDE11A
2908,312117,0.494101764891151,3.95281411912921,NA,NA,Semi-selective,NR3C1
768,319557,0.46891063278454,3.75128506227632,NA,NA,Semi-selective,CA9
815,373381,0.565377206878082,4.52301765502465,NA,NA,Semi-selective,CAMK2A
8694,1439753,0.598646670520035,4.78917336416028,NA,NA,Semi-selective,DGAT1
3320,1589556,0.601309762853354,4.81047810282683,NA,NA,Semi-selective,HSP90AA1
6850,664661,0.606788692186578,4.85430953749262,NA,NA,Semi-selective,SYK
2049,361469,0.548099329013932,4.38479463211145,NA,NA,Semi-selective,EPHB3
80122,597145,0.550812074654906,4.40649659723925,NA,NA,Semi-selective,MAP3K19
2554,106451,0.499824859529852,3.99859887623882,NA,NA,Semi-selective,GABRA1
29110,608601,0.570126417075152,4.56101133660122,NA,NA,Semi-selective,TBK1
5739,319367,0.519557574327966,4.15646059462373,NA,NA,Semi-selective,PTGIR
5567,327952,0.620355469435601,4.96284375548481,NA,NA,Semi-selective,PRKACB
29028,1951567,0.575753322311428,4.60602657849142,NA,NA,Semi-selective,ATAD2
2717,178290,0.52431258374686,4.19450066997488,NA,NA,Semi-selective,GLA
3269,1612170,0.499942459178456,3.99953967342765,NA,NA,Semi-selective,HRH1
3357,1612170,0.487517927656845,3.90014342125476,NA,NA,Semi-selective,HTR2B
3678,590463,0.502617764681263,4.0209421174501,NA,NA,Semi-selective,ITGA5
1509,578848,0.58989507594438,4.71916060755504,NA,NA,Semi-selective,CTSD
5644,7289,0.465235664717002,3.72188531773602,NA,NA,Semi-selective,PRSS1
146,156584,0.520860716501638,4.1668857320131,NA,NA,Semi-selective,ADRA1D
3290,387585,0.5663289514404,4.5306316115232,NA,NA,Semi-selective,HSD11B1
3360,1442012,0.597268531098071,4.77814824878457,NA,NA,Semi-selective,HTR4
3066,435188,0.490398406503368,3.92318725202695,NA,NA,Semi-selective,HDAC2
2872,568339,0.582857710441857,4.66286168353486,NA,NA,Semi-selective,MKNK2
6751,297857,0.53063989787512,4.24511918300096,NA,NA,Semi-selective,SSTR1
3693,433424,0.536086075769134,4.28868860615307,NA,NA,Semi-selective,ITGB5
239,2271,0.490826275880151,3.92661020704121,NA,NA,Semi-selective,ALOX12
3083,7289,0.435556048577793,3.48444838862234,NA,NA,Semi-selective,HGFAC
2618,374008,0.446626359983988,3.57301087987191,NA,NA,Semi-selective,GART
2241,1293875,0.551610085581996,4.41288068465596,NA,NA,Semi-selective,FER
5693,99755,0.426264574520696,3.41011659616557,NA,NA,Semi-selective,PSMB5
2099,1947752,0.60222406522761,4.81779252182088,NA,NA,Semi-selective,ESR1
894,319806,0.592348576470055,4.73878861176044,NA,NA,Semi-selective,CCND2
135,18409,0.517817777049886,4.14254221639909,NA,NA,Semi-selective,ADORA2A
6197,1270745,0.454631566065774,3.63705252852619,NA,NA,Semi-selective,RPS6KA3
6256,108623,0.562058580415449,4.4964686433236,NA,NA,Semi-selective,RXRA
3355,170255,0.542881527806409,4.34305222245127,NA,NA,Semi-selective,HTR1F
4485,373381,0.537908489280932,4.30326791424745,NA,NA,Semi-selective,MST1
84254,373381,0.619040530641782,4.95232424513426,NA,NA,Semi-selective,CAMKK1
57016,172779,0.544374501633491,4.35499601306793,NA,NA,Semi-selective,AKR1B10
558,602271,0.61450738828997,4.91605910631976,NA,NA,Semi-selective,AXL
11184,1102616,0.526533486745352,4.21226789396282,NA,NA,Semi-selective,MAP4K1
120892,447450,0.588259229900339,4.70607383920271,NA,NA,Semi-selective,LRRK2
4058,1175246,0.567077351629166,4.53661881303333,NA,NA,Semi-selective,LTK
55589,13048,0.552028911822356,4.41623129457884,NA,NA,Semi-selective,BMP2K
23097,568339,0.617931686618973,4.94345349295178,NA,NA,Semi-selective,CDK19
225689,144959,0.591301342386343,4.73041073909074,NA,NA,Semi-selective,MAPK15
5218,568339,0.489827512342054,3.91862009873643,NA,NA,Semi-selective,CDK14
8019,1438083,0.535022081584179,4.28017665267343,NA,NA,Semi-selective,BRD3
4317,75147,0.582453612930023,4.65962890344018,NA,NA,Semi-selective,MMP8
3292,1062583,0.478861477334674,3.83089181867739,NA,NA,Semi-selective,HSD17B1
2185,630975,0.553933003446693,4.43146402757354,NA,NA,Semi-selective,PTK2B
8550,378650,0.50178311431512,4.01426491452096,NA,NA,Semi-selective,MAPKAPK5
4140,608601,0.541972681483427,4.33578145186742,NA,NA,Semi-selective,MARK3
6732,608601,0.505354144837247,4.04283315869797,NA,NA,Semi-selective,SRPK1
4296,608601,0.550975452815185,4.40780362252148,NA,NA,Semi-selective,MAP3K11
817,608601,0.515287823774971,4.12230259019977,NA,NA,Semi-selective,CAMK2D
4293,608601,0.561128699901116,4.48902959920893,NA,NA,Semi-selective,MAP3K9
5585,608601,0.587910881303955,4.70328705043164,NA,NA,Semi-selective,PKN1
9891,608601,0.507093754215237,4.0567500337219,NA,NA,Semi-selective,NUAK1
5931,1444615,0.512357050386002,4.09885640308802,NA,NA,Semi-selective,RBBP7
2893,370658,0.486003021281981,3.88802417025585,NA,NA,Semi-selective,GRIA4
2891,370658,0.486780668008954,3.89424534407163,NA,NA,Semi-selective,GRIA2
6258,108623,0.544051837916868,4.35241470333494,NA,NA,Semi-selective,RXRG
9833,1308234,0.494652788190537,3.95722230552429,NA,NA,Semi-selective,MELK
134,110480,0.536161523811106,4.28929219048884,NA,NA,Semi-selective,ADORA1
2693,343178,0.613377645178978,4.90702116143182,NA,NA,Semi-selective,GHSR
4513,29860,0.481314435617834,3.85051548494267,NA,NA,Semi-selective,COX2
340156,1102616,0.488338582511943,3.90670866009555,NA,NA,Semi-selective,MYLK4
10682,6968,0.472517840647899,3.78014272518319,NA,NA,Semi-selective,EBP
5243,5295,0.608460025083386,4.86768020066709,NA,NA,Semi-selective,ABCB1
2152,348119,0.498298692086557,3.98638953669246,NA,NA,Semi-selective,F3
10038,469866,0.444506050101952,3.55604840081561,NA,NA,Semi-selective,PARP2
4137,712090,0.490645921881941,3.92516737505553,NA,NA,Semi-selective,MAPT
6789,373381,0.537908489280932,4.30326791424745,NA,NA,Semi-selective,STK4
1613,491688,0.575017039606374,4.60013631685099,NA,NA,Semi-selective,DAPK3
55869,1792918,0.49044208629138,3.92353669033104,NA,NA,Semi-selective,HDAC8
23043,494834,0.526110311201153,4.20888248960923,NA,NA,Semi-selective,TNIK
7465,355473,0.542716153109775,4.3417292248782,NA,NA,Semi-selective,WEE1
5871,62111,0.511501970021724,4.09201576017379,NA,NA,Semi-selective,MAP4K2
22848,13048,0.497567686348488,3.9805414907879,NA,NA,Semi-selective,AAK1
147,1796135,0.449635846942885,3.59708677554308,NA,NA,Semi-selective,ADRA1B
1454,250,0.556475981569462,4.4518078525557,NA,NA,Semi-selective,CSNK1E
818,1296161,0.485135381359299,3.88108305087439,NA,NA,Semi-selective,CAMK2G
2191,1522661,0.561058819047658,4.48847055238127,NA,NA,Semi-selective,FAP
150094,361469,0.577707471344194,4.62165977075356,NA,NA,Semi-selective,SIK1
113235,374008,0.516262497751928,4.13009998201542,NA,NA,Semi-selective,SLC46A1
4294,460144,0.529297761638465,4.23438209310772,NA,NA,Semi-selective,MAP3K10
5605,50681,0.547886965079222,4.38309572063377,NA,NA,Semi-selective,MAP2K2
1018,71663,0.6137767945949,4.9102143567592,NA,NA,Semi-selective,CDK3
728642,71663,0.622558570753392,4.98046856602714,NA,NA,Semi-selective,CDK11A
102,366565,0.450702123862798,3.60561699090238,NA,NA,Semi-selective,ADAM10
984,71663,0.584538805118963,4.67631044095171,NA,NA,Semi-selective,CDK11B
765,1333,0.57325790030977,4.58606320247816,NA,NA,Semi-selective,CA6
5550,363725,0.465957345157049,3.72765876125639,NA,NA,Semi-selective,PREP
7006,361469,0.520213675671891,4.16170940537513,NA,NA,Semi-selective,TEC
8737,436277,0.501105757879945,4.00884606303956,NA,NA,Semi-selective,RIPK1
1033,71663,0.6137767945949,4.9102143567592,NA,NA,Semi-selective,CDKN3
2011,373381,0.497055619707336,3.97644495765869,NA,NA,Semi-selective,MARK2
10645,373381,0.568647053271345,4.54917642617076,NA,NA,Semi-selective,CAMKK2
3783,13494,0.517692863194216,4.14154290555373,NA,NA,Semi-selective,KCNN4
51701,250,0.619364682972521,4.95491746378017,NA,NA,Semi-selective,NLK
2146,1444615,0.512357050386002,4.09885640308802,NA,NA,Semi-selective,EZH2
11200,590207,0.496869306535487,3.97495445228389,NA,NA,Semi-selective,CHEK2
1021,319858,0.553754187589774,4.43003350071819,NA,NA,Semi-selective,CDK6
2558,19480,0.484072908771404,3.87258327017123,NA,NA,Semi-selective,GABRA5
4988,187956,0.548625255243433,4.38900204194746,NA,NA,Semi-selective,OPRM1
4986,84634,0.513869187020229,4.11095349616183,NA,NA,Semi-selective,OPRK1
5586,1311545,0.534957077653905,4.27965662123124,NA,NA,Semi-selective,PKN2
5261,13048,0.547394880152121,4.37915904121697,NA,NA,Semi-selective,PHKG2
4313,156055,0.52120126225113,4.16961009800904,NA,NA,Semi-selective,MMP2
4916,1291395,0.567237999639394,4.53790399711515,NA,NA,Semi-selective,NTRK3
759,575480,0.5184517470368,4.1476139762944,NA,NA,Semi-selective,CA1
760,575480,0.522015385519714,4.17612308415771,NA,NA,Semi-selective,CA2
1813,348204,0.482005299570705,3.85604239656564,NA,NA,Semi-selective,DRD2
6531,340444,0.493065031119389,3.94452024895511,NA,NA,Semi-selective,SLC6A3
5568,275485,0.5175121223339,4.1400969786712,NA,NA,Semi-selective,PRKACG
55775,75507,0.460154430453447,3.68123544362758,NA,NA,Semi-selective,TDP1
1514,322532,0.461202623834253,3.68962099067402,NA,NA,Semi-selective,CTSL
50488,1308234,0.518756175483959,4.15004940387167,NA,NA,Semi-selective,MINK1
8444,1308234,0.494652788190537,3.95722230552429,NA,NA,Semi-selective,DYRK3
9448,1303951,0.515911523444959,4.12729218755967,NA,NA,Semi-selective,MAP4K4
1020,14366,0.577857629031623,4.62286103225298,NA,NA,Semi-selective,CDK5
896,14366,0.50621851318798,4.04974810550384,NA,NA,Semi-selective,CCND3
85417,317507,0.609923111384812,4.8793848910785,NA,NA,Semi-selective,CCNB3
9133,317507,0.609923111384812,4.8793848910785,NA,NA,Semi-selective,CCNB2
51086,361469,0.524635709401893,4.19708567521515,NA,NA,Semi-selective,TNNI3K
5260,13048,0.546500310706118,4.37200248564895,NA,NA,Semi-selective,PHKG1
3359,1585706,0.504833108205186,4.03866486564149,NA,NA,Semi-selective,HTR3A
768,285736,0.43884879207246,3.51079033657968,NA,NA,Semi-selective,CA9
6850,1291395,0.520991976305516,4.16793581044413,NA,NA,Semi-selective,SYK
80122,276734,0.504668389655638,4.0373471172451,NA,NA,Semi-selective,MAP3K19
29110,369152,0.536728658338608,4.29382926670887,NA,NA,Semi-selective,TBK1
5567,350635,0.577521607721759,4.62017286177407,NA,NA,Semi-selective,PRKACB
3269,34234,0.499145911415207,3.99316729132166,NA,NA,Semi-selective,HRH1
2872,597145,0.501690584430409,4.01352467544328,NA,NA,Semi-selective,MKNK2
2241,1175246,0.525520394608821,4.20416315687056,NA,NA,Semi-selective,FER
894,14366,0.50621851318798,4.04974810550384,NA,NA,Semi-selective,CCND2
84254,14366,0.562339394201964,4.49871515361571,NA,NA,Semi-selective,CAMKK1
57016,171563,0.522380034804976,4.17904027843981,NA,NA,Semi-selective,AKR1B10
558,438153,0.602196054337882,4.81756843470305,NA,NA,Semi-selective,AXL
11184,494834,0.494127567994112,3.95302054395289,NA,NA,Semi-selective,MAP4K1
120892,1323390,0.50079853210283,4.00638825682264,NA,NA,Semi-selective,LRRK2
4058,1323390,0.528135316957281,4.22508253565825,NA,NA,Semi-selective,LTK
23097,14366,0.536710921923374,4.293687375387,NA,NA,Semi-selective,CDK19
225689,276734,0.559219522651792,4.47375618121434,NA,NA,Semi-selective,MAPK15
1454,604615,0.508099840532953,4.06479872426362,NA,NA,Semi-selective,CSNK1E
1453,1286951,0.501213305079475,4.0097064406358,NA,NA,Semi-selective,CSNK1D
2066,623604,0.577806106697268,4.62244885357814,NA,NA,Semi-selective,ERBB4
9748,456867,0.609090206249333,4.87272164999466,NA,NA,Semi-selective,SLK
1022,14366,0.59965242484743,4.79721939877944,NA,NA,Semi-selective,CDK7
5128,568339,0.496675275882354,3.97340220705883,NA,NA,Semi-selective,CDK17
5290,1220034,0.575595491062502,4.60476392850001,NA,NA,Semi-selective,PIK3CA
6788,373381,0.509221890255762,4.0737751220461,NA,NA,Semi-selective,STK3
1814,134975,0.482036416076469,3.85629132861175,NA,NA,Semi-selective,DRD3
6714,359195,0.57243078817841,4.57944630542728,NA,NA,Semi-selective,SRC
11183,456867,0.541868377798029,4.33494702238423,NA,NA,Semi-selective,MAP4K5
2053,276734,0.617806022254498,4.94244817803599,NA,NA,Semi-selective,EPHX2
6098,1303951,0.515911523444959,4.12729218755967,NA,NA,Semi-selective,ROS1
5566,350635,0.592545632281856,4.74036505825485,NA,NA,Semi-selective,PRKACA
415116,571178,0.592032506969911,4.73626005575929,NA,NA,Semi-selective,PIM3
5138,1606931,0.595708439765913,4.76566751812731,NA,NA,Semi-selective,PDE2A
23476,1438083,0.547579329765273,4.38063463812219,NA,NA,Semi-selective,BRD4
10733,436277,0.590813971403065,4.72651177122452,NA,NA,Semi-selective,PLK4
5747,514994,0.598929576932129,4.79143661545703,NA,NA,Semi-selective,PTK2
148,166461,0.555465514813755,4.44372411851004,NA,NA,Semi-selective,ADRA1A
5613,1315072,0.5873073242315,4.698458593852,NA,NA,Semi-selective,PRKX
3480,475598,0.565712567233568,4.52570053786854,NA,NA,Semi-selective,IGF1R
10280,545471,0.622525925301024,4.98020740240819,NA,NA,Semi-selective,SIGMAR1
5753,1293875,0.597988630533921,4.78390904427137,NA,NA,Semi-selective,PTK6
4914,156308,0.572479773670263,4.57983818936211,NA,NA,Semi-selective,NTRK1
1901,308707,0.445982819405674,3.56786255524539,NA,NA,Semi-selective,S1PR1
151,120804,0.62088866978526,4.96710935828208,NA,NA,Semi-selective,ADRA2B
150,120804,0.62088866978526,4.96710935828208,NA,NA,Semi-selective,ADRA2A
2261,456867,0.623110469812969,4.98488375850375,NA,NA,Semi-selective,FGFR3
152,120804,0.62088866978526,4.96710935828208,NA,NA,Semi-selective,ADRA2C
4318,263283,0.592013868205233,4.73611094564187,NA,NA,Semi-selective,MMP9
4321,562019,0.559338310971395,4.47470648777116,NA,NA,Semi-selective,MMP12
27,33576,0.505778588102893,4.04622870482314,NA,NA,Semi-selective,ABL2
6754,873987,0.590202554957046,4.72162043965637,NA,NA,Semi-selective,SSTR4
9261,590223,0.508746274604345,4.06997019683476,NA,NA,Semi-selective,MAPKAPK2
1815,1618565,0.480179781584076,3.8414382526726,NA,NA,Semi-selective,DRD4
9475,1306871,0.596195777134693,4.76956621707754,NA,NA,Semi-selective,ROCK2
695,1293875,0.551610085581996,4.41288068465596,NA,NA,Semi-selective,BTK
2050,425898,0.581990941018986,4.65592752815189,NA,NA,Semi-selective,EPHB4
7525,494834,0.531777450414145,4.25421960331316,NA,NA,Semi-selective,YES1
904,1511229,0.481807753485002,3.85446202788002,NA,NA,Semi-selective,CCNT1
891,317507,0.609923111384812,4.8793848910785,NA,NA,Semi-selective,CCNB1
595,14366,0.565609838092693,4.52487870474154,NA,NA,Semi-selective,CCND1
3643,475598,0.578812927364966,4.63050341891973,NA,NA,Semi-selective,INSR
5163,399818,0.54924056874912,4.39392454999296,NA,NA,Semi-selective,PDK1
5170,399818,0.54924056874912,4.39392454999296,NA,NA,Semi-selective,PDPK1
9252,365408,0.49645280091688,3.97162240733504,NA,NA,Semi-selective,RPS6KA5
6093,350635,0.56192074561594,4.49536596492752,NA,NA,Semi-selective,ROCK1
9149,1308234,0.530925491808611,4.24740393446889,NA,NA,Semi-selective,DYRK1B
57396,1303951,0.564795438085538,4.51836350468431,NA,NA,Semi-selective,CLK4
8658,95120,0.493250084704825,3.9460006776386,NA,NA,Semi-selective,TNKS
80351,69135,0.458043521212067,3.66434816969654,NA,NA,Semi-selective,TNKS2
5972,1834222,0.486297505677544,3.89038004542035,NA,NA,Semi-selective,REN
7010,411003,0.528823262928327,4.23058610342662,NA,NA,Semi-selective,TEK
3551,413905,0.863649434573009,4.31824717286505,NA,NA,Semi-selective,IKBKB
4915,602271,0.547255826823633,4.37804661458906,NA,NA,Semi-selective,NTRK2
440275,608601,0.495500903004835,3.96400722403868,NA,NA,Semi-selective,EIF2AK4
39,299802,0.341133680995488,0.682267361990976,NA,NA,Poly-selective,ACAT2
90,447450,0.446167239447315,3.56933791557852,NA,NA,Poly-selective,ACVR1
91,250,0.359884294423691,0.719768588847383,NA,NA,Poly-selective,ACVR1B
92,361469,0.374899600263566,0.749799200527132,NA,NA,Poly-selective,ACVR2A
93,489525,0.357063817844287,0.714127635688573,NA,NA,Poly-selective,ACVR2B
94,33576,0.38666324622055,0.773326492441101,NA,NA,Poly-selective,ACVRL1
136,18409,0.343483377881824,2.74786702305459,NA,NA,Poly-selective,ADORA2B
140,430009,0.29257435352927,0.58514870705854,NA,NA,Poly-selective,ADORA3
154,500006,0.355408975743646,2.84327180594917,NA,NA,Poly-selective,ADRB2
231,3666,0.386650300185487,0.773300600370973,NA,NA,Poly-selective,AKR1B1
246,2271,0.427542255334312,0.855084510668623,NA,NA,Poly-selective,ALOX15
278,346282,0.359446631429021,0.718893262858043,NA,NA,Poly-selective,AMY1C
320,419596,0.383699974017843,0.767399948035686,NA,NA,Poly-selective,APBA1
329,1425143,0.316834141727795,2.53467313382236,NA,NA,Poly-selective,BIRC2
351,190171,0.374305810761735,0.748611621523469,NA,NA,Poly-selective,APP
354,1993082,0.611636711032206,4.89309368825765,NA,NA,Poly-selective,KLK3
367,77352,0.367491767178945,0.73498353435789,NA,NA,Poly-selective,AR
476,581814,0.322392805791795,0.644785611583589,NA,NA,Poly-selective,ATP1A1
495,419601,0.298643299592731,0.597286599185461,NA,NA,Poly-selective,ATP4A
496,419601,0.298643299592731,0.597286599185461,NA,NA,Poly-selective,ATP4B
552,515852,0.292764494401151,2.34211595520921,NA,NA,Poly-selective,AVPR1A
572,366712,0.361566004018846,2.89252803215077,NA,NA,Poly-selective,BAD
596,78169,0.34942032635685,1.74710163178425,NA,NA,Poly-selective,BCL2
599,366712,0.308671142372554,2.46936913898043,NA,NA,Poly-selective,BCL2L2
659,1102616,0.386202881245816,0.772405762491632,NA,NA,Poly-selective,BMPR2
747,293438,0.320791720632782,2.56633376506226,NA,NA,Poly-selective,DAGLA
761,780122,0.372864058172733,0.745728116345467,NA,NA,Poly-selective,CA3
762,26143,0.711932308775636,1.42386461755127,NA,NA,Poly-selective,CA4
763,36440,0.440095941471749,3.52076753177399,NA,NA,Poly-selective,CA5A
774,419596,0.383699974017843,0.767399948035686,NA,NA,Poly-selective,CACNA1B
776,349376,0.377764478414051,0.755528956828101,NA,NA,Poly-selective,CACNA1D
778,349376,0.377764478414051,0.755528956828101,NA,NA,Poly-selective,CACNA1F
779,349376,0.377764478414051,0.755528956828101,NA,NA,Poly-selective,CACNA1S
816,373381,0.450343611539244,3.60274889231395,NA,NA,Poly-selective,CAMK2B
823,210613,0.359641918120552,0.719283836241104,NA,NA,Poly-selective,CAPN1
834,165164,0.28676719399182,0.573534387983639,NA,NA,Poly-selective,CASP1
840,512488,0.472145906168038,3.7771672493443,NA,NA,Poly-selective,CASP7
861,923542,0.338753800131052,0.677507600262105,NA,NA,Poly-selective,RUNX1
865,923542,0.338753800131052,0.677507600262105,NA,NA,Poly-selective,CBFB
873,17853,0.48000992268967,0.960019845379341,NA,NA,Poly-selective,CBR1
887,174483,0.321835455393677,2.57468364314941,NA,NA,Poly-selective,CCKBR
890,188036,0.470390053135692,3.76312042508554,NA,NA,Poly-selective,CCNA2
898,14221,0.609447429236832,4.87557943389466,NA,NA,Poly-selective,CCNE1
902,1511229,0.36135503917452,2.89084031339616,NA,NA,Poly-selective,CCNH
993,1321485,0.419681803275931,0.839363606551863,NA,NA,Poly-selective,CDC25A
994,19344,0.375588611112438,0.751177222224876,NA,NA,Poly-selective,CDC25B
995,215534,0.381594574828272,0.763189149656544,NA,NA,Poly-selective,CDC25C
1080,1818793,0.272727272727273,2.18181818181818,NA,NA,Poly-selective,CFTR
1129,343850,0.374596126961285,2.99676901569028,NA,NA,Poly-selective,CHRM2
1132,31989,0.287451738316438,2.29961390653151,NA,NA,Poly-selective,CHRM4
1133,182294,0.276697406824738,2.21357925459791,NA,NA,Poly-selective,CHRM5
1135,316370,0.282051282051282,2.25641025641026,NA,NA,Poly-selective,CHRNA2
1136,675,0.318990467152934,2.55192373722347,NA,NA,Poly-selective,CHRNA3
1137,1574056,0.325680633926275,2.6054450714102,NA,NA,Poly-selective,CHRNA4
1141,821915,0.387576136089497,0.775152272178995,NA,NA,Poly-selective,CHRNB2
1143,316370,0.282051282051282,2.25641025641026,NA,NA,Poly-selective,CHRNB4
1147,597145,0.395635120820241,3.16508096656193,NA,NA,Poly-selective,CHUK
1198,428508,0.409344435298301,0.818688870596603,NA,NA,Poly-selective,CLK3
1237,594642,0.372006893132088,0.744013786264175,NA,NA,Poly-selective,CCR8
1455,1286951,0.475224202928082,3.80179362342465,NA,NA,Poly-selective,CSNK1G2
1457,460144,0.390941910650285,3.12753528520228,NA,NA,Poly-selective,CSNK2A1
1459,568342,0.394789463743721,0.789578927487443,NA,NA,Poly-selective,CSNK2A2
1515,556955,0.34749250730527,0.694985014610541,NA,NA,Poly-selective,CTSV
1548,131607,0.451359875613601,0.902719751227202,NA,NA,Poly-selective,CYP2A6
1585,72036,0.374822441896102,2.99857953516882,NA,NA,Poly-selective,CYP11B2
1586,16973,0.464212458710773,0.928424917421546,NA,NA,Poly-selective,CYP17A1
1588,17853,0.457818021291766,0.915636042583532,NA,NA,Poly-selective,CYP19A1
1591,72036,0.413475891737058,3.30780713389646,NA,NA,Poly-selective,CYP24A1
1595,72036,0.372236349802849,2.97789079842279,NA,NA,Poly-selective,CYP51A1
1612,373381,0.447466419203568,3.57973135362854,NA,NA,Poly-selective,DAPK1
1646,29860,0.314314168889636,0.628628337779272,NA,NA,Poly-selective,AKR1C2
1717,6968,0.457243458060976,3.65794766448781,NA,NA,Poly-selective,DHCR7
1760,373381,0.361728121754285,2.89382497403428,NA,NA,Poly-selective,DMPK
1789,50800,0.35128497504194,0.702569950083879,NA,NA,Poly-selective,DNMT3B
1812,19278,0.398176033101127,3.18540826480901,NA,NA,Poly-selective,DRD1
1816,100867,0.300037413700357,2.40029930960286,NA,NA,Poly-selective,DRD5
1845,1081955,0.406317174970579,0.812634349941158,NA,NA,Poly-selective,DUSP3
1903,308745,0.354969205039817,2.83975364031853,NA,NA,Poly-selective,S1PR3
1991,1528245,0.598314111966605,1.19662822393321,NA,NA,Poly-selective,ELANE
2045,167995,0.463509664844919,0.927019329689839,NA,NA,Poly-selective,EPHA7
2051,573133,0.51104339331192306,1.02208678662385,NA,NA,Poly-selective,EPHB6
2081,597145,0.422828280601168,3.38262624480934,NA,NA,Poly-selective,ERN1
2167,50778,0.407112374188291,0.814224748376583,NA,NA,Poly-selective,FABP4
2168,4361,0.440439582035186,0.880879164070373,NA,NA,Poly-selective,FABP1
2170,4398,0.431655513203343,0.863311026406686,NA,NA,Poly-selective,FABP3
2224,84122,0.28779091771672,0.57558183543344,NA,NA,Poly-selective,FDPS
2242,1293875,0.427903276223471,0.855806552446942,NA,NA,Poly-selective,FES
2264,75548,0.345673191956611,2.76538553565289,NA,NA,Poly-selective,FGFR4
2348,374008,0.445938938206119,3.56751150564895,NA,NA,Poly-selective,FOLR1
2350,374008,0.40086318744545,0.801726374890899,NA,NA,Poly-selective,FOLR2
2548,122901,0.395440799439547,3.16352639551638,NA,NA,Poly-selective,GAA
2555,49870,0.346099492900487,2.7687959432039,NA,NA,Poly-selective,GABRA2
2556,80667,0.370009575253759,2.96007660203007,NA,NA,Poly-selective,GABRA3
2557,12170,0.340351909535851,2.72281527628681,NA,NA,Poly-selective,GABRA4
2559,12170,0.340351909535851,2.72281527628681,NA,NA,Poly-selective,GABRA6
2560,12170,0.340351909535851,2.72281527628681,NA,NA,Poly-selective,GABRB1
2561,102688,0.33507319413714,2.68058555309712,NA,NA,Poly-selective,GABRB2
2562,23546,0.342766408991085,2.74213127192868,NA,NA,Poly-selective,GABRB3
2563,12170,0.369720598839248,2.95776479071399,NA,NA,Poly-selective,GABRD
2564,12170,0.369720598839248,2.95776479071399,NA,NA,Poly-selective,GABRE
2565,12170,0.369720598839248,2.95776479071399,NA,NA,Poly-selective,GABRG1
2566,23546,0.342766408991085,2.74213127192868,NA,NA,Poly-selective,GABRG2
2567,12170,0.369720598839248,2.95776479071399,NA,NA,Poly-selective,GABRG3
2568,12170,0.369720598839248,2.95776479071399,NA,NA,Poly-selective,GABRP
2642,99195,0.40394197846331,3.23153582770648,NA,NA,Poly-selective,GCGR
2739,102920,0.389169223604477,0.778338447208954,NA,NA,Poly-selective,GLO1
2859,40405,0.495107972030037,0.990215944060074,NA,NA,Poly-selective,GPR35
2864,343686,0.498147495748696,0.996294991497393,NA,NA,Poly-selective,FFAR1
2868,597145,0.378628887605074,3.0290311008406,NA,NA,Poly-selective,GRK4
2869,1323390,0.393822756771336,0.787645513542673,NA,NA,Poly-selective,GRK5
2890,370658,0.465818833616431,3.72655066893145,NA,NA,Poly-selective,GRIA1
2892,370658,0.467331304486321,3.73865043589057,NA,NA,Poly-selective,GRIA3
2897,14665,0.320352318105446,0.640704636210891,NA,NA,Poly-selective,GRIK1
2898,573408,0.37742137402191,0.75484274804382,NA,NA,Poly-selective,GRIK2
2902,108846,0.281827202972166,2.25461762377733,NA,NA,Poly-selective,GRIN1
2903,10991,0.331876816123816,2.65501452899052,NA,NA,Poly-selective,GRIN2A
2904,5666,0.301881788641324,2.41505430913059,NA,NA,Poly-selective,GRIN2B
2905,5666,0.337157788726868,2.69726230981494,NA,NA,Poly-selective,GRIN2C
2906,5666,0.337157788726868,2.69726230981494,NA,NA,Poly-selective,GRIN2D
2911,573408,0.348020446615739,0.696040893231478,NA,NA,Poly-selective,GRM1
2912,44510,0.386185969770906,0.772371939541813,NA,NA,Poly-selective,GRM2
2913,573408,0.369317734413284,2.95454187530627,NA,NA,Poly-selective,GRM3
3091,622373,0.443417924191136,3.54734339352909,NA,NA,Poly-selective,HIF1A
3274,1612169,0.409669559590835,3.27735647672668,NA,NA,Poly-selective,HRH2
3294,1062583,0.290167046595742,0.580334093191484,NA,NA,Poly-selective,HSD17B2
3309,14275,0.430232994684383,0.860465989368766,NA,NA,Poly-selective,HSPA5
3312,14275,0.554468233482182,1.10893646696436,NA,NA,Poly-selective,HSPA8
3614,405577,0.504908984426164,1.00981796885233,NA,NA,Poly-selective,IMPDH1
3615,405577,0.509422078971527,1.01884415794305,NA,NA,Poly-selective,IMPDH2
3620,19344,0.430023312229699,0.860046624459398,NA,NA,Poly-selective,IDO1
3645,436277,0.36530894665347,0.730617893306941,NA,NA,Poly-selective,INSRR
3654,460144,0.478531575864796,3.82825260691837,NA,NA,Poly-selective,IRAK1
3674,231954,0.674789432883971,1.34957886576794,NA,NA,Poly-selective,ITGA2B
