"symbol","tax_id","gene_id"
"DNASE1L3",9606,1776
"DNASE2",9606,1777
"DNASE2",9823,397398
"dnk",7227,42273
"Dnm1",10116,140694
"DNM1",9606,1759
"Dnm1l",10090,74006
"Dnm2",10116,25751
"DNM2",9606,1785
"Dnmt1",10090,13433
"DNMT1",9606,1786
"Dnmt3a",10090,13435
"DNMT3A",9606,1788
"DNMT3A",9606,1788
"Dnmt3b",10090,13436
"DNMT3B",9606,1789
"DNMT3L",9606,29947
"DNPEP",9606,23549
"Dnph1",10116,171047
"DNPH1",9606,10591
"DNTT",9606,1791
"DNTT",9913,281120
"DOT1L",9606,84444
"Doxl2",10116,312317
"DPEP1",9606,1800
"DPEP1",9823,397196
"DPP3",9606,10072
"Dpp4",10090,13482
"Dpp4",10116,25253
"DPP4",9606,1803
"DPP4",9606,1803
"DPP4",9823,397492
"DPP4",9913,281122
"Dpp7",10090,83768
"Dpp7",10116,83799
"DPP7",9606,29952
"DPP7",9606,29952
"DPP8",9606,54878
"Dpp9",10090,224897
"DPP9",9606,91039
"DPYD",9606,1806
"DPYS",9606,1807
"Dpysl2",10090,12934
"Drd1",10090,13488
"Drd1",10090,13488
"Drd1",10116,24316
"Drd1",10116,24316
"Drd1",10116,24316
"DRD1",9606,1812
"DRD1",9606,1812
"DRD1",9606,1812
"DRD1",9823,100144487
"DRD1",9913,281125
"DRD1",9913,281125
"Drd2",10090,13489
"Drd2",10090,13489
"Drd2",10090,13489
"Drd2",10116,24318
"Drd2",10116,24318
"Drd2",10116,24318
"Drd2",10116,24318
"Drd2",10116,24318
"Drd2",10116,24318
"DRD2",9606,1813
"DRD2",9606,1813
"DRD2",9606,1813
"DRD2",9606,1813
"DRD2",9606,1813
"DRD2",9606,1813
"DRD2",9606,1813
"DRD2",9606,1813
"DRD2",9606,1813
"DRD2",9615,403701
"DRD2",9913,281126
"DRD2",9913,281126
"Drd3",10090,13490
"Drd3",10116,29238
"Drd3",10116,29238
"Drd3",10116,29238
"DRD3",9606,1814
"DRD3",9606,1814
"DRD3",9606,1814
"DRD3",9606,1814
"DRD3",9606,1814
"Drd4",10090,13491
"Drd4",10090,13491
"Drd4",10116,25432
"Drd4",10116,25432
"DRD4",9606,1815
"DRD4",9606,1815
"DRD4",9606,1815
"DRD4",9606,1815
"DRD4",9606,1815
"Drd5",10090,13492
"Drd5",10116,25195
"Drd5",10116,25195
"DRD5",9606,1816
"DRD5",9606,1816
"Dst",10090,13518
"DSTYK",9606,25778
"DTYMK",9606,1841
"Dusp1",10090,19252
"DUSP1",9606,1843
"DUSP10",9606,11221
"DUSP14",9606,11072
"DUSP15",9606,128853
"DUSP2",9606,1844
"DUSP22",9606,56940
"DUSP23",9606,54935
"DUSP26",9606,78986
"DUSP3",9606,1845
"DUSP4",9606,1846
"DUSP5",9606,1847
"Dusp6",10116,116663
"DUSP6",9606,1848
"DUT",9606,1854
"DVL1",9606,1855
"DVL2",9606,1856
"DVL3",9606,1857
"dxr",246196,4536334
"DXR",3702,836400
"Dync1h1",10116,29489
"Dyrk1a",10090,13548
"Dyrk1a",10116,25255
"DYRK1A",9606,1859
"DYRK1B",9606,9149
"DYRK2",9606,8445
"DYRK3",9606,8444
"DYRK4",9606,8798
"E(z)",7227,39203
"E2",333760,1489080
"E2F1",9606,1869
"E6",333760,1489078
"EBP",9606,10682
"EBP",9606,10682
"EBPL",9606,84650
"Ece1",10116,94204
"ECE1",9606,1889
"ECE1",9913,281133
"ECE2",9606,9718
"Echs1",10116,140547
"EcR",7091,692756
"EcR",7227,35540
"EcR",7227,35540
"EDAR",9606,10913
"Ednra",10090,13617
"Ednra",10116,24326
"Ednra",10116,24326
"EDNRA",9606,1909
"EDNRA",9606,1909
"EDNRA",9823,397457
"EDNRA",9913,281749
"Ednrb",10090,13618
"Ednrb",10116,50672
"Ednrb",10116,50672
"EDNRB",9606,1910
"EDNRB",9606,1910
"EDNRB",9823,414911
"EDNRB",9913,281750
"EDNRB",9986,100009477
"EED",9606,8726
"EED",9606,8726
"EED",9606,8726
"EED",9606,8726
"EEF1A1",9606,1915
"EEF1A2",9606,1917
"EEF2",9606,1938
"Eef2k",10116,25435
"EEF2K",9606,29904
"EFNA2",9606,1943
"EGF",9606,1950
"Egfr",10090,13649
"EGFR",9606,1956
"EGFR",9606,1956
"EGFR",9606,1956
"EGFR",9606,1956
"Egln1",10116,308913
"EGLN1",9606,54583
"EGLN2",9606,112398
"EGLN3",9606,112399
"EGR1",9606,1958
"Ehhadh",10116,171142
"EHMT1",9606,79813
"Ehmt2",10090,110147
"EHMT2",9606,10919
"Eif2a",10090,229317
"EIF2A",9606,83939
"Eif2ak1",10090,15467
"EIF2AK1",9606,27102
"Eif2ak2",10090,19106
"EIF2AK2",9606,5610
"EIF2AK3",9606,9451
"EIF2AK4",9606,440275
"Eif2s1",10090,13665
"EIF2S1",9606,1965
"EIF3F",9606,8665
"EIF4A1",9606,1973
"EIF4A1",9986,100355889
"Eif4e",10090,13684
"EIF4E",9606,1977
"EIF4E",9986,100009338
"EIF4EBP1",9606,1978
"EIF4H",9606,7458
"Elane",10090,50701
"ELANE",9606,1991
"ELAVL1",9606,1994
"ELF3",9606,1999
"ELK1",9606,2002
"ELOVL1",9606,64834
"ELOVL2",9606,54898
"ELOVL2",9606,54898
"Elovl3",10090,12686
"ELOVL3",9606,83401
"ELOVL5",9606,60481
"Elovl6",10090,170439
"ELOVL6",9606,79071
"ENGASE",9031,430102
"ENGASE",9606,64772
"ENO1",9606,2023
"ENPEP",9606,2028
"ENPEP",9823,397080
"ENPP1",9606,5167
"ENPP2",9606,5168
"ENPP2",9913,532663
"ENPP3",9606,5169
"ENPP3",9913,529405
"ENPP6",9606,133121
"ENPP7",9606,339221
"Entpd1",10116,64519
"ENTPD1",9606,953
"ENTPD1",9913,282223
"Entpd2",10116,64467
"ENTPD2",9606,954
"Entpd3",10116,316077
"ENTPD3",9606,956
"ENTPD4",9606,9583
"ENTPD8",9606,377841
"env",11676,155971
"env",11676,155971
"EP300",9606,2033
"EPAS1",9606,2034
"EPAS1",9606,2034
"EPHA1",9606,2041
"EPHA1",9606,2041
"EPHA10",9606,284656
"EPHA2",9606,1969
"EPHA2",9606,1969
"Epha3",10090,13837
"EPHA3",9606,2042
"EPHA3",9606,2042
"Epha4",10090,13838
"EPHA4",9606,2043
"EPHA4",9606,2043
"EPHA5",9606,2044
"EPHA5",9606,2044
"EPHA6",9606,285220
"EPHA6",9606,285220
"EPHA7",9606,2045
"EPHA7",9606,2045
"EPHA8",9606,2046
"EPHA8",9606,2046
"EPHB1",9606,2047
"EPHB1",9606,2047
"Ephb2",10090,13844
"EPHB2",9606,2048
"EPHB2",9606,2048
"EPHB3",9606,2049
"EPHB3",9606,2049
"EPHB4",9606,2050
"EPHB4",9606,2050
"EPHB6",9606,2051
"EPHB6",9606,2051
"Ephx1",10090,13849
"Ephx1",10116,25315
"EPHX1",9606,2052
"Ephx2",10090,13850
"Ephx2",10116,65030
"EPHX2",9606,2053
"EPM2A",9606,7957
"EPN1",9606,29924
"EPO",9606,2056
"EPO",9606,2056
"EPOR",9606,2057
"EPRS",9606,2058
"EPX",9606,8288
"Erap1",10090,80898
"ERAP1",9606,51752
"ERAP2",9606,64167
"Erbb2",10090,13866
"Erbb2",10116,24337
"ERBB2",9606,2064
"ERBB2",9606,2064
"ERBB2",9606,2064
"ERBB3",9606,2065
"ERBB3",9606,2065
"ERBB4",9606,2066
"ERBB4",9606,2066
"ERCC5",9606,2073
"ERG",9606,2078
"ERG",9615,487760
"ERG",9986,100347277
"ERG1",559292,853086
"ERG11",237561,3641571
"ERG2",559292,855242
"ERG7",237561,3635761
"ERG7",559292,856470
"ERG9",559292,856597
"ERN1",9606,2081
"ERO1A",9606,30001
"Esd",10090,13885
"ESD",9606,2098
"ESD",9823,397127
"Esr1",10090,13982
"Esr1",10090,13982
"Esr1",10116,24890
"Esr1",10116,24890
"ESR1",9606,2099
"ESR1",9606,2099
"ESR1",9913,407238
"ESR1",9913,407238
"ESR1",9940,443228
"ESR1",9940,443228
"Esr2",10090,13983
"Esr2",10090,13983
"Esr2",10116,25149
"Esr2",10116,25149
"ESR2",9606,2100
"ESR2",9606,2100
"ESR2",9913,281146
"ESR2",9913,281146
"ESR2",9940,443066
"Esrra",10090,26379
"ESRRA",9606,2101
"ESRRB",9606,2103
"Esrrg",10090,26381
"ESRRG",9606,2104
"Esyt1",10090,23943
"ESYT1",9606,23344
"ETV1",9606,2115
"ETV6",9606,2120
"exsA",208964,879712
"EYA2",9606,2139
"EZH1",9606,2145
"EZH1",9606,2145
"EZH2",9606,2146
"EZH2",9606,2146
"EZH2",9606,2146
"Ezr",10090,22350
"EZR",9606,7430
"F",11250,1489825
"F10",10116,29243
"F10",9606,2159
"F10",9606,2159
"F10",9606,2159
"F10",9606,2159
"F10",9606,2159
"F10",9606,2159
"F10",9913,280787
"F10",9986,100008647
"F11",9606,2160
"F12",9606,2161
"F12",9913,280789
"F13A1",9606,2162
"F13B",9606,2165
"F2",10090,14061
"F2",10116,29251
"F2",9606,2147
"F2",9606,2147
"F2",9606,2147
"F2",9606,2147
"F2",9606,2147
"F2",9913,280685
"F2r",10116,25439
"F2R",9606,2149
"F2rl1",10116,116677
"F2RL1",9606,2150
"F2RL2",9606,2151
"F2RL3",9606,9002
"F3",10090,14066
"F3",9606,2152
"F3",9606,2152
"F5",9606,2153
"F7",9606,2155
"F7",9606,2155
"F7",9606,2155
"F7",9606,2155
"F7",9986,100009399
"F8",9606,2157
"F9",9606,2158
"F9",9606,2158
"Faah",10090,14073
"Faah",10116,29347
"FAAH",9606,2166
"FAAH2",9606,158584
"fabH",226185,1201733
"fabH",71421,951067
"fabI",177416,3191864
"fabI",224308,939379
"Fabp1",10116,24360
"FABP1",9606,2168
"FABP2",9606,2169
"FABP3",9606,2170
"Fabp4",10090,11770
"Fabp4",10116,79451
"FABP4",9606,2167
"FABP5",9606,2171
"FAC1",3702,818408
"Fads1",10090,76267
"Fads1",10116,84575
"FADS1",9606,3992
"Fads2",10090,56473
"Fads2",10116,83512
"FADS2",9606,9415
"FANCD2",9606,2177
"FANCF",9606,2188
"Fancm",10090,104806
"Fap",10090,14089
"FAP",9606,2191
"Fars2",10116,306879
"FARS2",9606,10667
"Fas",10116,246097
"FAS",9031,395274
"FAS",9606,355
"FASLG",9606,356
"Fasn",10090,14104
"Fasn",10116,50671
"FASN",9031,396061
"FASN",9606,2194
"FBA1",237561,3635585
"Fbp1",10090,14121
"Fbp1",10116,24362
"FBP1",9606,2203
"FBP1",9823,397038
"FCER1A",9606,2205
"FCER2",9606,2208
"FCGR1A",9606,2209
"FCGR2A",9606,2212
"FCGR3B",9606,2215
"FCGRT",9606,2217
"Fdft1",10090,14137
"Fdft1",10116,29580
"FDFT1",9606,2222
"Fdps",10116,83791
"FDPS",9606,2224
"FEN1",9606,2237
"FER",9606,2241
"FES",9606,2242
"FES1",559292,852397
"Ffar1",10090,233081
"Ffar1",10116,266607
"FFAR1",9606,2864
"Ffar2",10090,233079
"Ffar2",10116,292794
"FFAR2",9606,2867
"Ffar3",10090,233080
"FFAR3",9606,2865
"Ffar4",10090,107221
"Ffar4",10116,294075
"FFAR4",9606,338557
"FGA",9606,2243
"FGB",9606,2244
"FGB",9606,2244
"FGD1",9606,2245
"FGF1",9606,2246
"FGF2",9606,2247
"FGF22",9606,27006
"FGF4",9606,2249
"FGF7",9606,2252
"Fgfr1",10090,14182
"Fgfr1",10090,14182
"FGFR1",9606,2260
"FGFR1",9606,2260
"FGFR1",9606,2260
"Fgfr2",10090,14183
"FGFR2",9606,2263
"FGFR2",9606,2263
"FGFR2",9606,2263
"Fgfr3",10090,14184
"Fgfr3",10090,14184
"FGFR3",9606,2261
"FGFR3",9606,2261
"Fgfr4",10090,14186
"Fgfr4",10090,14186
"FGFR4",9606,2264
"FGFR4",9606,2264
"FGG",9606,2266
"Fgr",10090,14191
"Fgr",10116,79113
"FGR",9606,2268
"FGR",9606,2268
"FH",9823,100627128
"FHIT",9606,2272
"FKBP14",9606,55033
"Fkbp1a",10116,25639
"FKBP1A",9606,2280
"FKBP1A",9606,2280
"FKBP1B",9606,2281
"FKBP3",9606,2287
"FKBP4",9606,2288
"FKBP5",9606,2289
"FKBP9",9606,11328
"Flg",10090,14246
"Flg",10090,14246
"FLG",9606,2312
"FLG",9606,2312
"FLG",9606,2312
"Flt1",10090,14254
"FLT1",9606,2321
"FLT1",9606,2321
"FLT1",9606,2321
"Flt3",10090,14255
"FLT3",9606,2322
"FLT4",9606,2324
"FLT4",9606,2324
"FLT4",9606,2324
"FLT4",9606,2324
"FMO1",9606,2326
"FMO1",9606,2326
"FMO2",9606,2327
"FMO2",9606,2327
"FMO3",9606,2328
"FMO3",9606,2328
"FMO4",9606,2329
"FMO5",9606,2330
"FMO5",9606,2330
"FN1",9606,2335
"Fnta",10090,14272
"Fnta",10090,14272
"Fnta",10116,25318
"Fnta",10116,25318
"FNTA",9606,2339
"FNTA",9606,2339
"FNTA",9606,2339
"FNTA",9606,2339
"FNTA",9913,281169
"FNTA",9913,281169
"Fntb",10090,110606
"Fntb",10116,64511
"FNTB",9606,2342
"FNTB",9606,2342
"FNTB",9606,2342
"FNTB",9913,327686
"Folh1",10116,85309
"FOLH1",9606,2346
"folP",272631,908646
"FOLR1",9606,2348
"FOLR2",9606,2350
"FOS",9606,2353
"FOXO1",9606,2308
"FOXO3",9606,2309
"Fpgs",10090,14287
"FPGS",9606,2356
"Fpr1",10090,14293
"FPR1",9606,2357
"FPR1",9606,2357
"FPR2",9606,2358
"FPR2",9606,2358
"Fpr3",10090,14294
"fptA",208964,880419
"FRK",9606,2444
"FRK",9606,2444
"Fshr",10116,25449
"FSHR",9606,2492
"FTL",9796,100051593
"Fto",10090,26383
"FTO",9606,79068
"ftsZ",208964,881296
"ftsZ",224308,935971
"Fuca1",10116,24375
"FUCA1",9606,2517
"FUCA1",9913,509522
"FUCA2",9606,2519
"FURIN",9606,5045
"FUT10",9606,84750
"FUT3",9606,2525
"FUT4",9606,2526
"FUT5",9606,2527
"FUT6",9606,2528
"FUT7",9606,2529
"FUT8",9606,2530
"FUT9",9606,10690
"FXN",9606,2395
"FXYD2",9606,486
"Fyn",10090,14360
"FYN",9606,2534
"FYN",9606,2534
"FZD1",9606,8321
"FZD2",9606,2535
"FZD5",9606,7855
"FZD7",9606,8324
"FZD8",9606,8325
"G",121791,920955
"G6pc",10116,25634
"G6PC",9606,2538
"G6PD",9606,2539
"Gaa",10090,14387
"Gaa",10116,367562
"GAA",9606,2548
"GAA",9913,280798
"Gabbr1",10116,81657
"Gabbr1",10116,81657
"GABBR1",9606,2550
"GABBR1",9606,2550
"Gabbr2",10116,83633
"GABBR2",9606,9568
"GABBR2",9606,9568
"Gabra1",10090,14394
"Gabra1",10090,14394
"Gabra1",10116,29705
"Gabra1",10116,29705
"Gabra1",10116,29705
"Gabra1",10116,29705
"GABRA1",9606,2554
"GABRA1",9606,2554
"GABRA1",9606,2554
"GABRA1",9606,2554
"GABRA1",9606,2554
"GABRA1",9606,2554
"GABRA1",9606,2554
"GABRA1",9606,2554
"GABRA1",9913,780973
"Gabra2",10090,14395
"Gabra2",10116,289606
"Gabra2",10116,289606
"Gabra2",10116,289606
"Gabra2",10116,289606
"GABRA2",9606,2555
"GABRA2",9606,2555
"GABRA2",9606,2555
"GABRA2",9606,2555
"GABRA2",9606,2555
"GABRA2",9606,2555
"GABRA2",9913,104972746
"GABRA2",9913,282236
"Gabra3",10090,14396
"Gabra3",10116,24947
"Gabra3",10116,24947
"Gabra3",10116,24947
"Gabra3",10116,24947
"GABRA3",9606,2556
"GABRA3",9606,2556
"GABRA3",9606,2556
"GABRA3",9606,2556
"GABRA3",9606,2556
"GABRA3",9606,2556
"GABRA3",9913,282237
"Gabra4",10090,14397
"Gabra4",10116,140675
"Gabra4",10116,140675
"Gabra4",10116,140675
"GABRA4",9606,2557
"GABRA4",9606,2557
"GABRA4",9606,2557
"GABRA4",9606,2557
"GABRA4",9606,2557
"GABRA4",9913,282238
"Gabra5",10090,110886
"Gabra5",10090,110886
"Gabra5",10116,29707
"Gabra5",10116,29707
"Gabra5",10116,29707
"Gabra5",10116,29707
"GABRA5",9606,2558
"GABRA5",9606,2558
"GABRA5",9606,2558
"GABRA5",9606,2558
"GABRA5",9606,2558
"Gabra6",10090,14399
"Gabra6",10116,29708
"Gabra6",10116,29708
"Gabra6",10116,29708
"Gabra6",10116,29708
"GABRA6",9606,2559
"GABRA6",9606,2559
"GABRA6",9606,2559
"GABRA6",9606,2559
"GABRA6",9606,2559
"GABRA6",9606,2559
"Gabrb1",10090,14400
"Gabrb1",10116,25450
"Gabrb1",10116,25450
"GABRB1",9606,2560
"GABRB1",9606,2560
"GABRB1",9606,2560
"GABRB1",9913,282239
"Gabrb2",10116,25451
"Gabrb2",10116,25451
"Gabrb2",10116,25451
"Gabrb2",10116,25451
"Gabrb2",10116,25451
"Gabrb2",10116,25451
"GABRB2",9606,2561
"GABRB2",9606,2561
"GABRB2",9606,2561
"GABRB2",9606,2561
"GABRB2",9606,2561
"GABRB2",9606,2561
"GABRB2",9606,2561
"GABRB2",9606,2561
"Gabrb3",10090,14402
"Gabrb3",10116,24922
"Gabrb3",10116,24922
"Gabrb3",10116,24922
"GABRB3",9606,2562
"GABRB3",9606,2562
"GABRB3",9606,2562
"GABRB3",9606,2562
"GABRB3",9606,2562
"GABRB3",9606,2562
"GABRB3",9606,2562
"GABRB3",9606,2562
"GABRB3",9606,2562
"Gabrd",10090,14403
"Gabrd",10116,29689
"Gabrd",10116,29689
"GABRD",9606,2563
"GABRD",9606,2563
"Gabre",10090,14404
"Gabre",10116,65191
"Gabre",10116,65191
"GABRE",9606,2564
"Gabrg1",10090,14405
"Gabrg1",10116,140674
"Gabrg1",10116,140674
"Gabrg1",10116,140674
"GABRG1",9606,2565
"GABRG1",9606,2565
"Gabrg2",10090,14406
"Gabrg2",10116,29709
"Gabrg2",10116,29709
"Gabrg2",10116,29709
"Gabrg2",10116,29709
"Gabrg2",10116,29709
"Gabrg2",10116,29709
"Gabrg2",10116,29709
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9606,2566
"GABRG2",9913,282240
"Gabrg3",10090,14407
"Gabrg3",10116,79211
"Gabrg3",10116,79211
"GABRG3",9606,2567
"GABRG3",9606,2567
"Gabrp",10090,216643
"Gabrp",10116,81658
"Gabrp",10116,81658
"GABRP",9606,2568
"Gabrq",10090,57249
"Gabrq",10116,65187
"Gabrq",10116,65187
"GABRQ",9606,55879
"GABRR1",9606,2569
"GABRR1",9606,2569
"GABRR2",9606,2570
"GABRR2",9606,2570
"GABRR3",9606,200959
"Gad1",10116,24379
"GAD1",9606,2571
"GAD2",9606,2572
"gag",11676,155030
"gag",11676,155030
"GAK",9606,2580
"Galc",10090,14420
"GALE",9606,2582
"GALK1",9606,2584
"Galr1",10116,50577
"GALR1",9606,2587
"Galr2",10116,29234
"GALR2",9606,8811
"GALR3",9606,8484
"GANAB",9606,23193
"Ganc",10090,76051
"GANC",9606,2595
"Gapdh",10116,24383
"GAPDH",9606,2597
"GAPDH",9986,100009074
"Gart",10090,14450
"GART",9606,2618
"Gata4",10090,14463
"GATA4",9606,2626
"Gba",10090,14466
"GBA",9606,2629
"GBA",9913,537087
"Gba2",10090,230101
"GBA2",9606,57704
"GBA3",9606,57733
"Gc",10116,24384
"GC",9606,2638
"GC",9606,2638
"GCG",9606,2641
"Gcgr",10090,14527
"Gcgr",10116,24953
"GCGR",9544,714542
"GCGR",9606,2642
"GCGR",9615,483368
"Gck",10090,103988
"Gck",10116,24385
"GCK",9606,2645
"Gckr",10090,231103
"Gckr",10116,25658
"GCKR",9606,2646
"Gclc",10090,14629
"Gclc",10116,25283
"GCLC",9606,2729
"GCN1",9606,10985
"GCN5",559292,853167
"GCNT1",9606,2650
"GDA",9606,9615
"GDF15",9606,9518
"GFER",9606,2671
"GFPT1",9606,2673
"Ggcx",10116,81716
"GGCX",9606,2677
"GGH",9606,8836
"GGPS1",9606,9453
"Ggt1",10116,116568
"GGT1",9606,2678
"Ggta1",10090,14594
"GGTA1",9913,281780
"GHR",9606,2690
"Ghrhr",10116,25321
"GHRHR",9606,2692
"GHRL",9606,51738
"Ghsr",10090,208188
"Ghsr",10116,84022
"GHSR",9606,2693
"GHSR",9823,397372
"GHSR",9986,100101582
"GIGYF2",9606,26058
"GIP",9606,2695
"Gipr",10116,25024
"GIPR",9606,2696
"Gk",10090,14933
"GK",9606,2710
"Gla",10116,363494
"GLA",9606,2717
"Glb1",10090,12091
"Glb1",10116,316033
"GLB1",9606,2720
"GLB1",9685,493927
"GLB1",9913,507188
"gld-1",6239,172532
"glgE",83332,886895
"Gli1",10090,14632
"GLI1",9606,2735
"GLI2",9606,2736
"glnA",99287,1255533
"Glo1",10090,109801
"Glo1",10116,294320
"GLO1",559292,855009
"GLO1",9606,2739
"Glp1r",10090,14652
"Glp1r",10116,25051
"GLP1R",9606,2740
"GLP2R",9606,9340
"GLR1",559292,856014
"Glra1",10116,25674
"Glra1",10116,25674
"GLRA1",9606,2741
"GLRA1",9606,2741
"Glra2",10116,24397
"Glra2",10116,24397
"GLRA2",9606,2742
"Glra3",10116,114516
"GLRA3",9606,8001
"Glra4",10090,14657
"Glrb",10116,25456
"GLRB",9606,2743
"GLS",9606,2744
"Gls2",10090,216456
"Glud1",10116,24399
"GLUD1",9913,281785
"GLUL",9606,2752
"GMNN",9606,51053
"Gmps",10090,229363
"GMPS",9606,8833
"GNAI1",9606,2770
"GNAI3",9606,2773
"GNAO1",9606,2775
"GNAQ",9606,2776
"GNAS",9606,2778
"GNPAT",9606,8443
"Gnrhr",10090,14715
"Gnrhr",10116,81668
"GNRHR",9544,711577
"GNRHR",9606,2798
"GOT1",9606,2805
"Got2",10090,14719
"Got2",10116,25721
"Gpam",10090,14732
"Gpbar1",10090,227289
"Gpbar1",10116,338443
"GPBAR1",9606,151306
"Gpd1",10090,14555
"Gpd1",10116,60666
"GPD2",9606,2820
"Gper1",10116,171104
"GPER1",9606,2852
"GPI",9986,100008744
"Gpr119",10090,236781
"Gpr119",10116,302813
"GPR119",9606,139760
"GPR119",9615,492134
"GPR12",9606,2835
"GPR132",9606,29933
"GPR135",9606,64582
"GPR139",9606,124274
"Gpr142",10090,217302
"Gpr142",10116,501735
"GPR142",9606,350383
"GPR151",9606,134391
"GPR160",9606,26996
"GPR17",9606,2840
"GPR174",9606,84636
"GPR18",9606,2841
"GPR182",9606,11318
"Gpr183",10090,321019
"GPR183",9606,1880
"GPR19",9606,2842
"Gpr34",10090,23890
"Gpr34",10116,554353
"GPR34",9606,2857
"Gpr35",10090,64095
"Gpr35",10116,367315
"GPR35",9606,2859
"GPR37L1",9606,9283
"Gpr39",10090,71111
"Gpr39",10116,288995
"GPR39",9606,2863
"GPR4",9606,2828
"GPR50",9606,9248
"GPR52",9606,9293
"GPR55",9606,9290
"GPR88",9606,54112
"Gprc6a",10090,210198
"GPRIN1",9606,114787
"Gpt",10116,81670
"GPT",9606,2875
"GPX1",9606,2876
"GRB10",9606,2887
"Grb2",10090,14784
"GRB2",9606,2885
"GRB7",9606,2886
"GRD1",9606,100312954
"Gria1",10090,14799
"Gria1",10090,14799
"Gria1",10116,50592
"Gria1",10116,50592
"Gria1",10116,50592
"GRIA1",9606,2890
"GRIA1",9606,2890
"Gria2",10090,14800
"Gria2",10116,29627
"Gria2",10116,29627
"Gria2",10116,29627
"GRIA2",9606,2891
"GRIA2",9606,2891
"Gria3",10090,53623
"Gria3",10116,29628
"Gria3",10116,29628
"Gria3",10116,29628
"GRIA3",9606,2892
"GRIA3",9606,2892
"Gria4",10090,14802
"Gria4",10116,29629
"Gria4",10116,29629
"Gria4",10116,29629
"GRIA4",9606,2893
"GRIA4",9606,2893
"Grid1",10116,79219
"Grik1",10116,29559
"Grik1",10116,29559
"GRIK1",9606,2897
"GRIK1",9606,2897
"Grik2",10116,54257
"Grik2",10116,54257
"Grik2",10116,54257
"grik2",8355,378603
"GRIK2",9606,2898
"GRIK2",9606,2898
"GRIK2",9606,2898
"GRIK2",9606,2898
"GRIK2",9606,2898
"GRIK2",9606,2898
"Grik3",10116,298521
"Grik3",10116,298521
"GRIK3",9606,2899
"GRIK3",9606,2899
"Grik4",10116,24406
"Grik4",10116,24406
"GRIK4",9606,2900
"Grik5",10116,24407
"Grik5",10116,24407
"Grik5",10116,24407
"GRIK5",9606,2901
"GRIK5",9606,2901
"GRIK5",9606,2901
"Grin1",10116,24408
"Grin1",10116,24408
"Grin1",10116,24408
"Grin1",10116,24408
"Grin1",10116,24408
"Grin1",10116,24408
"Grin1",10116,24408
"GRIN1",9606,2902
"GRIN1",9606,2902
"GRIN1",9606,2902
"GRIN1",9606,2902
"GRIN1",9606,2902
"GRIN1",9606,2902
"Grin2a",10116,24409
"Grin2a",10116,24409
"Grin2a",10116,24409
"Grin2a",10116,24409
"GRIN2A",9606,2903
"GRIN2A",9606,2903
"GRIN2A",9606,2903
"Grin2b",10090,14812
"Grin2b",10116,24410
"Grin2b",10116,24410
"Grin2b",10116,24410
"Grin2b",10116,24410
"GRIN2B",9606,2904
"GRIN2B",9606,2904
"GRIN2B",9606,2904
"Grin2c",10116,24411
"Grin2c",10116,24411
"Grin2c",10116,24411
"Grin2c",10116,24411
"GRIN2C",9606,2905
"GRIN2C",9606,2905
"GRIN2C",9606,2905
"Grin2d",10116,24412
"Grin2d",10116,24412
"Grin2d",10116,24412
"Grin2d",10116,24412
"GRIN2D",9606,2906
"GRIN2D",9606,2906
"GRIN2D",9606,2906
"Grin3a",10116,191573
"Grin3a",10116,191573
"Grin3a",10116,191573
"GRIN3A",9606,116443
"GRIN3A",9606,116443
"Grin3b",10116,170796
"Grin3b",10116,170796
"GRIN3B",9606,116444
"Grina",10116,266668
"Grip1",10116,84016
"GRK1",9606,6011
"GRK2",9606,156
"GRK3",9606,157
"GRK4",9606,2868
"GRK5",9606,2869
"GRK6",9606,2870
"GRK7",9606,131890
"Grm1",10090,14816
"Grm1",10116,24414
"Grm1",10116,24414
"GRM1",9606,2911
"Grm2",10116,24415
"Grm2",10116,24415
"GRM2",9606,2912
"Grm3",10116,24416
"Grm3",10116,24416
"GRM3",9606,2913
"Grm4",10116,24417
"Grm4",10116,24417
"GRM4",9606,2914
"Grm5",10090,108071
"Grm5",10116,24418
"Grm5",10116,24418
"GRM5",9606,2915
"Grm6",10116,24419
"Grm6",10116,24419
"GRM6",9606,2916
"Grm7",10116,81672
"Grm7",10116,81672
"GRM7",9606,2917
"Grm8",10090,14823
"Grm8",10116,60590
"Grm8",10116,60590
"GRM8",9606,2918
"Grpr",10090,14829
"Grpr",10116,24938
"GRPR",9606,2925
"GS",3847,548082
"GSAP",9606,54103
"GSC1",237561,3636794
"GSC2",559292,852920
"GSG2",9606,83903
"Gsk3a",10090,606496
"Gsk3a",10116,50686
"GSK3A",9606,2931
"GSK3A",9606,2931
"GSK3A",9823,100515208
"Gsk3b",10090,56637
"Gsk3b",10116,84027
"GSK3B",9606,2932
"GSK3B",9606,2932
"Gsr",10090,14782
"Gsr",10116,116686
"GSR",9606,2936
"Gsta1",10116,24421
"GSTA1",9606,2938
"GSTA2",9606,2939
"Gsta3",10116,494500
"GSTA3",9606,2940
"GSTA4",9606,2941
"GSTK1",9606,373156
"Gstm1",10090,14862
"Gstm1",10116,24423
"GSTM1",9606,2944
